,train,val,test
62,BLGM3025,BLGM1516,BLGM1627
63,BLGM3090,BLGM1286,BLGM1683
64,BLGM3091,BLGM-1907B,BLGM1406
65,BLGM3092,BLGM1348,BLGM2315
66,BLGM3003,BLGM1213,BLGM-2144
67,BLGM3006,BLGM2354,BLGM1590
68,BLGM3028,BLGM2359,BLGM-1836
69,BLGM3095,BLGM-1954,BLGM-1192B
70,BLGM3096,BLGM1764B,BLGM1204
71,BLGM3097,BLGM-1962,BLGM2550
72,BLGM3032,BLGM1658,BLGM-2551
73,BLGM3172,BLGM-2392,BLGM1581
74,BLGM3033,BLGM-2393,BLGM2358
75,BGLM3115,blgm2400,BLGM1410
76,BLGM3034,BLGM-1913,BLGM1572
77,BLGM3035,BLGM1706,BLGM2402
78,BLGM3099,BLGM2421,BLGM1473
79,BGLM3101,BLGM1652,BLGM1334
80,BGLM3105,BLGM1299,BLGM2410
81,BGLM3107,BLGM1682,BGLM1021
82,BLGM3040,BLGM-2429,BLGM1330
83,BLGM3044,BLGM1665,BLGM1258
84,BGLM3109,BLGM38 ,BLGM-1800
85,BGLM3111,BLGM192 ,BLGM203 
86,BLGM4001,BLGM276 ,BLGM15
87,BLGM4003,BLGM143 ,BLGM268 
88,BLGM4005,BLGM116 ,BLGM214 
89,BLGM4007,BLGM280 ,BLGM122 
90,BLGM4010,BLGM260 ,BLGM118
91,BLGM4013,BLGM60 ,BLGM224 
92,BLGM4014,BLGM252 ,BLGM251B
93,BLGM4016,BLGM220 ,BLGM270 
94,BLGM4017,BLGM265 ,BLGM196 
95,BLGM4018,BLGM180 ,BLGM301 
96,BLGM4021,BLGM69 ,BLGM193 
97,BLGM4022,BLGM206 ,BLGM155 
98,blgm4027xx,BLGM227 ,blgm6170
99,BLGM-4110-1,blgm6056,blgm6009-1
100,blgm4028xx,blgm6151x,blgm6057
101,blgm4029xx,BLGM6059,blgm6196
102,blgm4030xx,BLGM6334,blgm6071
103,blgm4032xx,blgm6189,blgm6395
104,blgm4033xx,blgm6405,blgm6199
105,blgm4034xx,blgm6344,blgm6320
106,blgm4037xx,blgm6352,blgm6283
107,blgm4038xx,blgm6278,blgm6350
108,blgm4039xx,blgm6369,blgm6221
109,BLGM-4114,,
110,blgm4040xx,,
111,blgm4041xx,,
112,blgm4048xx,,
113,blgm4049xx,,
114,blgm4050xx,,
115,blgm4051xx,,
116,blgm4052xx,,
117,blgm4053xx,,
118,BLGM4116-1a,,
119,blgm4057xx,,
120,blgm4058xx,,
121,BLGM-4122,,
122,BLGM-4123,,
123,BLGM-4127,,
124,BLGM4130,,
125,BLGM4136,,
126,BLGM-4137,,
127,BLGM4140-1,,
128,BLGM4141,,
129,BLGM-4143,,
130,BLGM4146,,
131,BLGM-4161,,
132,BLGM4164-3,,
133,BLGM-4179,,
134,blgm4063XX,,
135,blgm4064XX,,
136,BLGM-4189,,
137,BLGM-4191,,
138,BLGM-4196,,
139,BLGM-4198,,
140,BLGM-4203-2,,
141,BLGM-4204,,
142,BLGM-4206,,
143,BLGM-4207,,
144,BLGM-4209,,
145,BLGM4215,,
146,BLGM04217,,
147,BLGM4219-3,,
148,BLGM-4223-1,,
149,BLGM4224-2,,
150,blgm4066xx,,
151,BLGM4244,,
152,BLGM5001,,
153,BLGM5004,,
154,BLGM5007,,
155,BLGM5011,,
156,BLGM5018-2,,
157,BLGM5020,,
158,BLGM5021,,
159,BLGM5026,,
160,BLGM5028-2,,
161,BLGM5083,,
162,BLGM5031,,
163,BLGM5034,,
164,BLGM5036,,
165,BLGM5037,,
166,BLGM5038,,
167,BLGM5042,,
168,BLGM5044-3,,
169,BLGM5050,,
170,BLGM5051-1,,
171,BLGM5052,,
172,BLGM5053,,
173,BLGM5058,,
174,BLGM5062-8,,
175,BLGM5069-1,,
176,BLGM5091,,
177,BLGM5072,,
178,BLGM1679,,
179,BLGM1022,,
180,BLGM1328,,
181,BLGM1287,,
182,blgm2155,,
183,BLGM1615,,
184,BLGM-1866A,,
185,BLGM1695,,
186,BLGM1619,,
187,BLGM1574,,
188,BLGM-1798,,
189,BLGM1467,,
190,BLGM1027,,
191,BLGM1029,,
192,BLGM1030,,
193,BLGM1438,,
194,BLGM1033,,
195,BLGM1720A,,
196,BLGM-1897,,
197,BLGM1037,,
198,BLGM1691,,
199,BLGM2159,,
200,BLGM1673,,
201,BLGM1486,,
202,BLGM-1883A,,
203,BLGM1553,,
204,BLGM1703,,
205,BLGM-1865B,,
206,BLGM1567,,
207,BLGM2167,,
208,BLGM1043,,
209,BLGM1352,,
210,BLGM2168,,
211,BLGM-1990,,
212,BLGM1366,,
213,BLGM2169,,
214,BLGM1047,,
215,BLGM-2170,,
216,blgm2172x,,
217,BLGM1048,,
218,BLGM1051,,
219,BLGM1462,,
220,blgm2173,,
221,BLGM1455,,
222,BLGM1056,,
223,BLGM1058,,
224,BLGM-2134,,
225,BLGM-2505,,
226,BLGM1062,,
227,BLGM2174,,
228,BLGM-1778A,,
229,BLGM-1901,,
230,BLGM-1582,,
231,BLGM1451,,
232,BLGM-2149,,
233,BLGM-2154,,
234,BLGM1563,,
235,BLGM-2178,,
236,BLGM-1790,,
237,BLGM2182,,
238,BLGM1605,,
239,BLGM2185,,
240,BLGM1068,,
241,BLGM1071,,
242,BLGM1425,,
243,BLGM1692,,
244,BLGM-1885A,,
245,BLGM1650,,
246,blgm2190,,
247,BLGM2191,,
248,BLGM-1988,,
249,BLGM2044,,
250,BLGM1077,,
251,BLGM1641,,
252,BLGM2193,,
253,BLGM1693,,
254,BLGM1741,,
255,BLGM1415,,
256,BLGM2055,,
257,BLGM1078,,
258,BLGM-1912,,
259,BLGM-1441A,,
260,BLGM-2512,,
261,BLGM1577,,
262,BLGM1474,,
263,BLGM-2151,,
264,BLGM1333,,
265,BLGM-2514,,
266,BLGM1480,,
267,BLGM1568,,
268,BLGM1724,,
269,BLGM1708,,
270,BLGM1559,,
271,blgm2197,,
272,BLGM-2516,,
273,BLGM1725,,
274,BLGM1085,,
275,BLGM2199,,
276,BLGM1086,,
277,BLGM1089,,
278,BLGM1091,,
279,BLGM1676,,
280,BLGM1374,,
281,BLGM2384,,
282,BLGM1715,,
283,BLGM-1920,,
284,BLGM1389,,
285,BLGM1735,,
286,BLGM1279,,
287,BLGM1092,,
288,BLGM1094,,
289,BLGM1096,,
290,BLGM1098,,
291,BLGM-1850,,
292,BLGM1604,,
293,BLGM-2519,,
294,BLGM-2520A,,
295,blgm2205,,
296,BLGM1633,,
297,BLGM1477,,
298,BLGM-1770A,,
299,BLGM1461,,
300,BLGM1306,,
301,BGLM1018,,
302,BLGM1434,,
303,BLGM1475,,
304,BGLM1020,,
305,BLGM2213,,
306,BLGM1636,,
307,BLGM1558,,
308,BLGM-2085,,
309,BLGM1105,,
310,BLGM1465,,
311,BLGM1442,,
312,BLGM2018,,
313,BLGM1672,,
314,BLGM1694,,
315,BLGM-1756,,
316,BLGM1742,,
317,BLGM1108,,
318,BLGM2223,,
319,BLGM1111,,
320,BLGM-1858A,,
321,BLGM1630,,
322,BLGM-1903A,,
323,BLGM1618,,
324,BLGM1112,,
325,BLGM1285,,
326,BLGM1302,,
327,BLGM-1655A,,
328,BLGM1523,,
329,BLGM2229,,
330,blgm2230,,
331,BLGM1115,,
332,BLGM2013,,
333,BGLM1007,,
334,BLGM1564,,
335,BLGM2233,,
336,BLGM1388,,
337,BLGM2235,,
338,BLGM2237,,
339,BLGM1450,,
340,BLGM1680,,
341,BLGM1277,,
342,BLGM1329,,
343,BLGM1117,,
344,BLGM1539,,
345,BLGM-2501,,
346,BLGM1181,,
347,BLGM-1955,,
348,BLGM1118,,
349,blgm2238,,
350,BLGM1336,,
351,BLGM-1040,,
352,BLGM1702,,
353,BLGM1385,,
354,BLGM-1906,,
355,BLGM1121,,
356,BLGM1297,,
357,BLGM-2526,,
358,BLGM1122,,
359,BLGM1472,,
360,BLGM1532,,
361,BLGM1272,,
362,BLGM-2248,,
363,BLGM1126,,
364,BLGM2250,,
365,BLGM1661A,,
366,blgm2252,,
367,BLGM2529,,
368,BLGM1127,,
369,BLGM-1482,,
370,BLGM-2253,,
371,BLGM1628,,
372,BLGM1131,,
373,BLGM1278,,
374,blgm2254,,
375,BLGM1133,,
376,BLGM1217,,
377,BLGM-1857,,
378,BLGM-2066,,
379,BLGM1709,,
380,BLGM1593,,
381,BGLM1011,,
382,BLGM1685,,
383,BLGM1620,,
384,BLGM1494,,
385,BLGM1137,,
386,BLGM-2121,,
387,BLGM2534,,
388,BLGM1140,,
389,BLGM1583,,
390,BLGM-1900,,
391,BLGM-1887,,
392,BLGM1514,,
393,BLGM1566,,
394,BLGM2535,,
395,BLGM2263,,
396,BLGM-2265,,
397,BLGM2266,,
398,BLGM-1497,,
399,BLGM-1779,,
400,BLGM1476,,
401,BLGM1561,,
402,BLGM1616,,
403,BLGM1141,,
404,BLGM-2003,,
405,BLGM-1826,,
406,BLGM1313,,
407,BLGM1517,,
408,BLGM1696,,
409,BLGM2275,,
410,BLGM1629,,
411,BLGM1623,,
412,BLGM1712,,
413,BLGM-2278,,
414,BLGM1518,,
415,BLGM1154,,
416,BLGM2279,,
417,BLGM2280mark,,
418,BLGM-2126,,
419,BLGM1537,,
420,BLGM2283mark,,
421,BLGM-2112,,
422,BLGM2286,,
423,BLGM1433,,
424,BLGM1710,,
425,BLGM1159,,
426,BLGM2536,,
427,blgm2290,,
428,BLGM-1360A,,
429,BLGM1483,,
430,BLGM1639,,
431,BLGM1704,,
432,BLGM-2293,,
433,BLGM1160,,
434,BLGM1162,,
435,BLGM2539,,
436,BLGM1165,,
437,BLGM1556,,
438,blgm2297,,
439,BLGM1459,,
440,BLGM1463,,
441,BLGM-2005,,
442,BLGM1499,,
443,BLGM1167,,
444,BLGM2299,,
445,BLGM2300,,
446,BLGM1169,,
447,BLGM2302,,
448,BLGM1513,,
449,BLGM1642,,
450,BLGM1171,,
451,BLGM-1533A,,
452,BLGM1701,,
453,BLGM1174,,
454,BLGM1397,,
455,blgm2309,,
456,BLGM2025,,
457,BLGM1248,,
458,BLGM1481,,
459,BLGM1635,,
460,BLGM2028,,
461,BLGM1587,,
462,BLGM1404,,
463,BLGM1176,,
464,BLGM2313,,
465,BLGM1384,,
466,BLGM1548,,
467,BLGM1698,,
468,BLGM1178,,
469,BLGM1729,,
470,BLGM1339,,
471,BLGM1180,,
472,BLGM1542,,
473,BLGM2314,,
474,BLGM1502,,
475,BLGM-2118,,
476,BLGM1429,,
477,BLGM-1734,,
478,BLGM1445,,
479,BLGM-1690,,
480,BLGM1560,,
481,BLGM1526,,
482,BLGM-2544,,
483,BLGM1185,,
484,BLGM2317mark,,
485,BLGM1186,,
486,BLGM1525,,
487,BLGM1719,,
488,BLGM1369,,
489,BLGM1443,,
490,BLGM2319,,
491,BLGM2320mark,,
492,BLGM2322,,
493,BLGM-2323,,
494,BLGM1188,,
495,BLGM1501,,
496,BLGM2036B,,
497,BLGM2329,,
498,BLGM1453,,
499,BLGM1423,,
500,BLGM2062,,
501,BLGM2060,,
502,BLGM1305,,
503,BLGM-2136C,,
504,BLGM2331,,
505,BLGM1202,,
506,BLGM1395,,
507,BLGM1207,,
508,BLGM-1972,,
509,BLGM2334,,
510,BLGM2336,,
511,BLGM-1863,,
512,BLGM2338mark,,
513,BLGM1521,,
514,BLGM1662A,,
515,BLGM2341A,,
516,BLGM2342,,
517,BLGM2347,,
518,BLGM-2348,,
519,BLGM1308,,
520,BLGM1552,,
521,BLGM2349,,
522,BLGM2352,,
523,BLGM1359,,
524,BLGM1439,,
525,BLGM2019,,
526,BLGM1215,,
527,BLGM1684,,
528,BLGM1300,,
529,BLGM1622,,
530,BLGM2355,,
531,BLGM1282,,
532,BLGM-1813A,,
533,BLGM1223,,
534,BLGM1705,,
535,BLGM-1827,,
536,BLGM2030A,,
537,BLGM1304a,,
538,BLGM-1967A,,
539,BLGM1324,,
540,BLGM1510,,
541,BLGM1707,,
542,BLGM1231,,
543,BLGM1327,,
544,BLGM1509,,
545,BLGM1606,,
546,BLGM2362,,
547,BLGM2363,,
548,BLGM1233,,
549,BLGM-1854,,
550,BLGM1570,,
551,BLGM-1788,,
552,BLGM1603,,
553,BLGM1343,,
554,BLGM-2106,,
555,BLGM1529,,
556,BLGM1235,,
557,BLGM1321,,
558,BLGM2026,,
559,BLGM-1782A,,
560,BLGM2367,,
561,BLGM1323,,
562,BLGM-1935,,
563,BLGM2370,,
564,BLGM1551,,
565,BLGM1624,,
566,BLGM1600,,
567,BLGM1688,,
568,BLGM1544,,
569,BLGM1381,,
570,BLGM-2558,,
571,BLGM2374,,
572,BLGM2375,,
573,BLGM2380,,
574,BLGM1357,,
575,BLGM1732,,
576,BLGM2382,,
577,BLGM1644,,
578,blgm2383,,
579,BLGM-2146,,
580,BLGM2387,,
581,BLGM1492,,
582,BLGM1238,,
583,BLGM-1656A,,
584,BLGM1634,,
585,BLGM2054,,
586,BLGM-2007,,
587,BGLM1014,,
588,BLGM1242,,
589,BLGM1469,,
590,BLGM1363,,
591,BLGM1607,,
592,BLGM-2399,,
593,BLGM1245,,
594,BLGM1648,,
595,BLGM1246,,
596,BLGM1647,,
597,BLGM1524,,
598,BLGM1660,,
599,BLGM1316,,
600,BGLM1019,,
601,BLGM-2089,,
602,BLGM1717,,
603,BLGM1669,,
604,BLGM1515,,
605,BLGM1487,,
606,BGLM1016,,
607,BLGM2051,,
608,BLGM-2405,,
609,BLGM1320,,
610,BLGM-2072,,
611,BLGM-1928,,
612,BLGM-2406,,
613,BLGM1631,,
614,BLGM2037C,,
615,BLGM1496,,
616,BLGM1608,,
617,BLGM1253,,
618,BLGM1545,,
619,BLGM1345,,
620,BLGM2412mark,,
621,BLGM1678,,
622,BLGM1373,,
623,BLGM1237,,
624,BLGM-2413,,
625,BLGM1364,,
626,BLGM1565,,
627,blgm2414,,
628,BLGM1331,,
629,BLGM-1602,,
630,BLGM1596,,
631,BLGM1421,,
632,BLGM-2423,,
633,BLGM1341,,
634,BLGM1371,,
635,BLGM1375,,
636,BLGM2426,,
637,BLGM1261,,
638,BLGM1262,,
639,BLGM1598,,
640,BLGM1664,,
641,BLGM-2090,,
642,BLGM-2138,,
643,BLGM1738,,
644,BLGM1266,,
645,BLGM1269,,
646,BLGM-1964,,
647,BLGM1271,,
648,BLGM1646,,
649,BLGM1595,,
650,BLGM1550,,
651,BLGM1436,,
652,BLGM43 ,,
653,BLGM141 ,,
654,BLGM90 ,,
655,BLGM44 ,,
656,BLGM245 ,,
657,BLGM45 ,,
658,BLGM46 ,,
659,BLGM213 ,,
660,BLGM128 ,,
661,BLGM135 ,,
662,BLGM144 ,,
663,BLGM160 ,,
664,BLGM232 ,,
665,BLGM225 ,,
666,BLGM289 ,,
667,BLGM212 ,,
668,BLGM33 ,,
669,BLGM34 ,,
670,BLGM219 ,,
671,BLGM308 ,,
672,BLGM204 ,,
673,BLGM74 ,,
674,BLGM75 ,,
675,BLGM48 ,,
676,BLGM197 ,,
677,BLGM138 ,,
678,BLGM154 ,,
679,BLGM18,,
680,BLGM016,,
681,BLGM21,,
682,BLGM24,,
683,BLGM111 ,,
684,BLGM161 ,,
685,BLGM35 ,,
686,BLGM36,,
687,BLGM37 ,,
688,BLGM215 ,,
689,BLGM149 ,,
690,BLGM115 ,,
691,BLGM158 ,,
692,BLGM233 ,,
693,BLGM91 ,,
694,BLGM207 ,,
695,BLGM107 ,,
696,BLGM92 ,,
697,BLGM218 ,,
698,BLGM156 ,,
699,BLGM303 ,,
700,BLGM279 ,,
701,BLGM114 ,,
702,BLGM191 ,,
703,BLGM246 ,,
704,BLGM117 ,,
705,BLGM157 ,,
706,BLGM310 ,,
707,BLGM247 ,,
708,BLGM148 ,,
709,BLGM174 ,,
710,BLGM51 ,,
711,BLGM223 ,,
712,BLGM186 ,,
713,BLGM248 ,,
714,BLGM264 ,,
715,BLGM272 ,,
716,BLGM93 ,,
717,BLGM55 ,,
718,BLGM113 ,,
719,BLGM112 ,,
720,BLGM250 ,,
721,BLGM293 ,,
722,BLGM198 ,,
723,BLGM95 ,,
724,BLGM82 ,,
725,BLGM241 ,,
726,BLGM84 ,,
727,BLGM96 ,,
728,BLGM137 ,,
729,BLGM58 ,,
730,BLGM175 ,,
731,BLGM208 ,,
732,BLGM61 ,,
733,BLGM262 ,,
734,BLGM86 ,,
735,BLGM304 ,,
736,BLGM253 ,,
737,BLGM285 ,,
738,BLGM234 ,,
739,BLGM140 ,,
740,BLGM269 ,,
741,BLGM235 ,,
742,BLGM256 ,,
743,BLGM226 ,,
744,BLGM229 ,,
745,BLGM151 ,,
746,BLGM99 ,,
747,BLGM101 ,,
748,BLGM275 ,,
749,BLGM179 ,,
750,BLGM150 ,,
751,BLGM257 ,,
752,BLGM258 ,,
753,BLGM103 ,,
754,BLGM259 ,,
755,BLGM237 ,,
756,BLGM145 ,,
757,BLGM68 ,,
758,BLGM239 ,,
759,BLGM104 ,,
760,BLGM194 ,,
761,BLGM318 ,,
762,BLGM263 ,,
763,BLGM172 ,,
764,BLGM168 ,,
765,BLGM200 ,,
766,BLGM189 ,,
767,BLGM266 ,,
768,BLGM188 ,,
769,BLGM242 ,,
770,BLGM284 ,,
771,BLGM165,,
772,BLGM240 ,,
773,BLGM228 ,,
774,BLGM159 ,,
775,BLGM278 ,,
776,BLGM139 ,,
777,BLGM288 ,,
778,blgm6154x,,
779,blgm6048,,
780,blgm6158x,,
781,blgm6393,,
782,blgm6049a,,
783,blgm6155x,,
784,blgm6068,,
785,blgm6195,,
786,blgm6156x,,
787,blgm6387,,
788,blgm6356,,
789,blgm6086,,
790,blgm6394,,
791,blgm6202,,
792,blgm6004,,
793,blgm6092,,
794,BLGM6265,,
795,blgm6357,,
796,blgm6247,,
797,blgm6012-1,,
798,blgm6134,,
799,blgm6061,,
800,blgm6181,,
801,blgm6133,,
802,BLGM6141,,
803,blgm6167,,
804,blgm6342,,
805,blgm6078,,
806,blgm6069,,
807,blgm6085,,
808,blgm6087,,
809,blgm6366,,
810,blgm6185,,
811,blgm6099,,
812,blgm6025,,
813,blgm6018,,
814,blgm6017,,
815,blgm6064,,
816,blgm6157x,,
817,blgm6165,,
818,blgm6317,,
819,blgm6016,,
820,blgm6119,,
821,BLGM6261,,
822,blgm6183,,
823,blgm6192,,
824,blgm6132,,
825,blgm6326,,
826,blgm6338,,
827,blgm6038d,,
828,blgm6312,,
829,blgm6105,,
830,blgm6431,,
831,blgm6407,,
832,blgm6458,,
833,blgm6186,,
834,blgm6188,,
835,BLGM6271,,
836,blgm6193,,
837,blgm6220,,
838,blgm6388,,
839,blgm6297,,
840,blgm6190,,
841,BLGM6277,,
842,blgm6203,,
843,blgm6383,,
844,blgm6382,,
845,blgm6295,,
846,blgm6164,,
847,blgm6227,,
848,blgm6135,,
849,blgm6163,,
850,blgm6331,,
851,blgm6330,,
852,blgm6347,,
853,BLGM6262,,
854,blgm6328b,,
855,blgm6404,,
856,blgm6379,,
857,blgm6346,,
858,blgm6301,,
859,blgm6285,,
860,blgm6455,,
861,blgm6447,,
862,blgm6381,,
863,blgm6368,,
864,blgm6089,,
865,blgm6253,,
866,blgm6075,,
