,train,val,test
160,BLGM5008-2,,
161,BLGM5013-14,,
162,BLGM5018-2,,
163,BLGM5019,,
164,BLGM5020,,
165,BLGM5021,,
166,BLGM5026,,
167,BLGM5027-9,,
168,BLGM5028-2,,
169,BLGM5083,,
170,BLGM5031,,
171,BLGM5032,,
172,BLGM5034,,
173,BLGM5089,,
174,BLGM5036,,
175,BLGM5037,,
176,BLGM5038,,
177,BLGM5042,,
178,BLGM5044-3,,
179,BLGM5049-2,,
180,BLGM5050,,
181,BLGM5051-1,,
182,BLGM5052,,
183,BLGM5053,,
184,BLGM5058,,
185,BLGM5059-2,,
186,BLGM5062-8,,
187,BLGM5069-1,,
188,BLGM5091,,
189,BLGM5072,,
190,BLGM1328,,
191,BLGM1287,,
192,BLGM-2503,,
193,blgm2155,,
194,BLGM1615,,
195,BLGM-1866A,,
196,BLGM1695,,
197,BLGM1619,,
198,BLGM1574,,
199,BLGM1025,,
200,BLGM1027,,
201,BLGM1029,,
202,BLGM1030,,
203,BLGM1438,,
204,BLGM1033,,
205,BLGM1720A,,
206,BLGM-1897,,
207,BLGM1037,,
208,BLGM1691,,
209,BLGM2161,,
210,BLGM1673,,
211,BLGM1486,,
212,BLGM-1883A,,
213,BLGM1553,,
214,BLGM2513,,
215,BLGM1703,,
216,BLGM-1865B,,
217,BLGM1567,,
218,BLGM2167,,
219,BLGM2168,,
220,BLGM-1990,,
221,BLGM1535,,
222,BLGM2169,,
223,BLGM1047,,
224,BLGM-2170,,
225,blgm2172x,,
226,BLGM1048,,
227,BLGM1051,,
228,BLGM1462,,
229,blgm2173,,
230,BLGM1455,,
231,BLGM1056,,
232,BLGM1058,,
233,BLGM-1534A,,
234,BLGM-2134,,
235,BLGM-2505,,
236,BLGM1062,,
237,BLGM2176,,
238,BLGM-1901,,
239,BLGM-1582,,
240,BLGM1451,,
241,BLGM-1065A,,
242,BLGM-2154,,
243,BLGM1563,,
244,BLGM1396,,
245,BLGM-2178,,
246,BLGM-1790,,
247,BLGM1721,,
248,BLGM2182,,
249,BLGM1605,,
250,BLGM1417,,
251,BLGM1068,,
252,BLGM1071,,
253,BLGM1425,,
254,BLGM1692,,
255,BLGM-1885A,,
256,BLGM1368,,
257,BLGM2187B,,
258,blgm2190,,
259,BLGM2191,,
260,BLGM-1988,,
261,BLGM2044,,
262,BLGM1077,,
263,BLGM1641,,
264,BLGM1667,,
265,BLGM2193,,
266,BLGM1693,,
267,BLGM1741,,
268,BLGM1415,,
269,BLGM2055,,
270,BLGM2124,,
271,BLGM1078,,
272,BLGM-1912,,
273,BLGM-1441A,,
274,BLGM-2512,,
275,BLGM1474,,
276,BLGM-2151,,
277,BLGM1333,,
278,BLGM-2514,,
279,BLGM1568,,
280,BLGM2196,,
281,BLGM1724,,
282,BLGM-2515,,
283,BLGM1708,,
284,BLGM1559,,
285,BLGM-2516,,
286,BLGM1085,,
287,BLGM1089,,
288,BLGM1091,,
289,BLGM1554,,
290,BLGM1676,,
291,BLGM1374,,
292,BLGM2384,,
293,BLGM1715,,
294,BLGM-1920,,
295,BLGM2022,,
296,BLGM1464,,
297,BLGM1735,,
298,BLGM1279,,
299,BLGM1092,,
300,BLGM1094,,
301,BLGM2224,,
302,BLGM1422,,
303,BLGM-1850,,
304,BLGM1604,,
305,BLGM-2519,,
306,BLGM-2108,,
307,BLGM-2520A,,
308,blgm2205,,
309,BLGM1633,,
310,BLGM-1770A,,
311,BLGM-1750A,,
312,BLGM-1781,,
313,BLGM1461,,
314,BLGM1386,,
315,BLGM1475,,
316,BGLM1020,,
317,BLGM2213,,
318,BLGM1636,,
319,BLGM1558,,
320,BLGM-2085,,
321,BLGM1105,,
322,BLGM1107,,
323,BLGM1312A,,
324,BLGM1465,,
325,BLGM1694,,
326,BLGM-1756,,
327,BLGM1742,,
328,BLGM1108,,
329,blgm2219,,
330,blgm2220,,
331,BLGM2223,,
332,BLGM1111,,
333,BLGM-1858A,,
334,BLGM-1903A,,
335,BLGM1618,,
336,BLGM1112,,
337,BLGM1285,,
338,BLGM-1655A,,
339,BLGM1523,,
340,BLGM-2063,,
341,BLGM2229,,
342,blgm2230,,
343,BLGM1408,,
344,BLGM1115,,
345,BLGM2013,,
346,BGLM1007,,
347,BLGM1564,,
348,blgm2232,,
349,BLGM2233,,
350,BLGM1388,,
351,BLGM2235,,
352,BLGM2237,,
353,BLGM1450,,
354,BLGM1680,,
355,BLGM1277,,
356,BLGM1117,,
357,BLGM1539,,
358,BLGM-2501,,
359,BLGM1181,,
360,BLGM-1955,,
361,BLGM1118,,
362,blgm2238,,
363,BLGM1336,,
364,BLGM-1040,,
365,BLGM-1906,,
366,BLGM1121,,
367,BLGM1297,,
368,BLGM-1939,,
369,BGLM1009,,
370,BLGM-2526,,
371,BLGM-1886,,
372,BLGM-1758,,
373,BLGM1122,,
374,BLGM-2243 (2),,
375,BLGM1472,,
376,BLGM1532,,
377,BLGM1272,,
378,BLGM-2248,,
379,BLGM1447,,
380,blgm2252,,
381,BLGM2529,,
382,BLGM1127,,
383,BLGM-1482,,
384,BLGM-2253,,
385,BLGM1628,,
386,BLGM1129,,
387,BLGM1131,,
388,BLGM1278,,
389,blgm2254,,
390,BLGM1133,,
391,BLGM1217,,
392,BLGM-1857,,
393,BLGM-2066,,
394,BLGM1709,,
395,BLGM-2073,,
396,BGLM1011,,
397,BLGM1547,,
398,BLGM1351,,
399,BLGM1685,,
400,BLGM1620,,
401,BLGM1135,,
402,BLGM1494,,
403,BLGM1137,,
404,BLGM-2121,,
405,BLGM2534,,
406,BLGM1140,,
407,BLGM-1823,,
408,BLGM1583,,
409,BLGM-1900,,
410,BLGM-1887,,
411,BLGM1611,,
412,BLGM2263,,
413,BLGM2266,,
414,BLGM-1497,,
415,BLGM1353,,
416,BGLM1012,,
417,BLGM1476,,
418,BLGM1561,,
419,BLGM1616,,
420,BLGM1141,,
421,BLGM1145,,
422,BLGM-2003,,
423,BLGM-1826,,
424,BLGM1313,,
425,BLGM1517,,
426,BLGM1696,,
427,BLGM1507,,
428,BLGM2273,,
429,BLGM1460,,
430,BLGM2275,,
431,BLGM1629,,
432,BLGM1623,,
433,BLGM1712,,
434,BLGM-2278,,
435,BLGM1154,,
436,BLGM1594,,
437,BLGM2280mark,,
438,BLGM-2126,,
439,BLGM-1991A,,
440,BLGM-2282,,
441,BLGM2283mark,,
442,BLGM-2112,,
443,BLGM2287,,
444,BLGM1433,,
445,BLGM1159,,
446,blgm2290,,
447,BLGM-1360A,,
448,BLGM1483,,
449,BLGM1639,,
450,BLGM1704,,
451,BLGM1601,,
452,BLGM2292,,
453,BLGM-2293,,
454,BLGM1160,,
455,BLGM1162,,
456,BLGM2295,,
457,BLGM2539,,
458,BLGM1165,,
459,BLGM1549,,
460,BLGM1459,,
461,BLGM1463,,
462,BLGM-2005,,
463,BLGM1499,,
464,BLGM-2094,,
465,BLGM1457,,
466,BLGM1167,,
467,BLGM2299,,
468,BLGM2302,,
469,BLGM-1817,,
470,BLGM1642,,
471,BLGM1627,,
472,BLGM-1533A,,
473,BLGM1701,,
474,BLGM1174,,
475,BLGM1397,,
476,blgm2309,,
477,BLGM2025,,
478,BLGM1248,,
479,BLGM1635,,
480,BLGM2028,,
481,BLGM1587,,
482,BLGM1683,,
483,BLGM1404,,
484,BLGM1548,,
485,BLGM1698,,
486,BLGM1178,,
487,BLGM1729,,
488,BLGM1339,,
489,BLGM1180,,
490,BLGM1542,,
491,BLGM2542,,
492,BLGM2314,,
493,BLGM1502,,
494,BLGM-2118,,
495,BLGM1429,,
496,BLGM-1734,,
497,BLGM2315,,
498,BLGM-1690,,
499,BLGM1560,,
500,BLGM1526,,
501,BLGM-2544,,
502,BLGM1185,,
503,BLGM2317mark,,
504,BLGM1186,,
505,BLGM-2144,,
506,BLGM1719,,
507,BLGM1369,,
508,BLGM1443,,
509,BLGM2319,,
510,BLGM2320mark,,
511,BLGM2322,,
512,BLGM-2323,,
513,BLGM1590,,
514,BLGM1501,,
515,BLGM2036B,,
516,BLGM-1836,,
517,BLGM2329,,
518,BLGM1190,,
519,BLGM1453,,
520,BLGM1423,,
521,BLGM-1192B,,
522,BLGM2062,,
523,BLGM2060,,
524,BLGM-2136C,,
525,BLGM2331,,
526,BLGM1202,,
527,BLGM1516,,
528,BLGM1395,,
529,BLGM1204,,
530,BLGM1207,,
531,BLGM-1972,,
532,BLGM2334,,
533,BLGM2336,,
534,BLGM-1863,,
535,BLGM2338mark,,
536,BLGM1662A,,
537,BLGM2550,,
538,BLGM-1907B,,
539,BLGM2342,,
540,BLGM2347,,
541,BLGM-2348,,
542,BLGM1348,,
543,BLGM1308,,
544,BLGM1552,,
545,BLGM2349,,
546,BLGM-2551,,
547,BLGM2352,,
548,BLGM1213,,
549,BLGM1359,,
550,BLGM1439,,
551,BLGM2019,,
552,BLGM1215,,
553,BLGM1581,,
554,BLGM1300,,
555,BLGM1622,,
556,BLGM2354,,
557,BLGM2355,,
558,BLGM1282,,
559,BLGM2358,,
560,BLGM2359,,
561,BLGM1223,,
562,BLGM-1827,,
563,BLGM-1967A,,
564,BLGM1510,,
565,BLGM1410,,
566,BLGM1707,,
567,BLGM1327,,
568,BLGM1509,,
569,BLGM2362,,
570,BLGM-1854,,
571,BLGM1570,,
572,BLGM-1788,,
573,BLGM1603,,
574,BLGM1764B,,
575,BLGM-2106,,
576,BLGM1529,,
577,BLGM1235,,
578,BLGM1321,,
579,BLGM1572,,
580,BLGM2026,,
581,BLGM-1782A,,
582,BLGM1323,,
583,BLGM2370,,
584,BLGM1551,,
585,BLGM1624,,
586,BLGM1688,,
587,BLGM1544,,
588,BLGM1381,,
589,BLGM-2558,,
590,BLGM2380,,
591,BLGM1357,,
592,BLGM1732,,
593,BLGM1644,,
594,BLGM-1962,,
595,BLGM1658,,
596,BLGM-2146,,
597,BLGM2387,,
598,BLGM1492,,
599,BLGM1238,,
600,BLGM-1656A,,
601,BLGM-2393,,
602,BLGM1634,,
603,BLGM2054,,
604,BLGM-2007,,
605,BLGM1242,,
606,BLGM1469,,
607,BLGM1363,,
608,BLGM1607,,
609,BLGM-2399,,
610,BLGM1245,,
611,BLGM1648,,
612,blgm2400,,
613,BLGM1647,,
614,BLGM1524,,
615,BLGM1660,,
616,BLGM1316,,
617,BGLM1019,,
618,BLGM-2089,,
619,BLGM1717,,
620,BLGM1669,,
621,BLGM1515,,
622,BLGM1487,,
623,BLGM2051,,
624,BLGM1320,,
625,BLGM1334,,
626,BLGM-2072,,
627,BLGM-1928,,
628,BLGM-2406,,
629,BLGM1631,,
630,BLGM2037C,,
631,BLGM1496,,
632,BLGM1608,,
633,BLGM1253,,
634,BLGM1545,,
635,BLGM-1913,,
636,BLGM2410,,
637,BLGM1345,,
638,BLGM2412mark,,
639,BLGM1678,,
640,BLGM-2413,,
641,BLGM1364,,
642,BLGM1565,,
643,BLGM-1602,,
644,BLGM1596,,
645,BLGM2421,,
646,BLGM-2423,,
647,BLGM1341,,
648,BGLM1021,,
649,BLGM1371,,
650,BLGM1375,,
651,BLGM2426,,
652,BLGM1330,,
653,BLGM1261,,
654,BLGM1262,,
655,BLGM1664,,
656,BLGM-2138,,
657,BLGM1682,,
658,BLGM1738,,
659,BLGM1266,,
660,BLGM-2429,,
661,BLGM-1800,,
662,BLGM-1964,,
663,BLGM1665,,
664,BLGM1646,,
665,BLGM1595,,
666,BLGM43 ,,
667,BLGM90 ,,
668,BLGM44 ,,
669,BLGM245 ,,
670,BLGM45 ,,
671,BLGM46 ,,
672,BLGM213 ,,
673,BLGM135 ,,
674,BLGM144 ,,
675,BLGM232 ,,
676,BLGM289 ,,
677,BLGM33 ,,
678,BLGM34 ,,
679,BLGM219 ,,
680,BLGM204 ,,
681,BLGM74 ,,
682,BLGM75 ,,
683,BLGM197 ,,
684,BLGM138 ,,
685,BLGM15,,
686,BLGM016,,
687,BLGM21,,
688,BLGM268 ,,
689,BLGM24,,
690,BLGM161 ,,
691,BLGM35 ,,
692,BLGM36,,
693,BLGM37 ,,
694,BLGM38 ,,
695,BLGM192 ,,
696,BLGM215 ,,
697,BLGM115 ,,
698,BLGM158 ,,
699,BLGM233 ,,
700,BLGM91 ,,
701,BLGM214 ,,
702,BLGM207 ,,
703,BLGM107 ,,
704,BLGM156 ,,
705,BLGM303 ,,
706,BLGM279 ,,
707,BLGM114 ,,
708,BLGM191 ,,
709,BLGM246 ,,
710,BLGM117 ,,
711,BLGM118,,
712,BLGM157 ,,
713,BLGM310 ,,
714,BLGM247 ,,
715,BLGM223 ,,
716,BLGM186 ,,
717,BLGM248 ,,
718,BLGM264 ,,
719,BLGM272 ,,
720,BLGM93 ,,
721,BLGM55 ,,
722,BLGM113 ,,
723,BLGM112 ,,
724,BLGM293 ,,
725,BLGM260 ,,
726,BLGM224 ,,
727,BLGM95 ,,
728,BLGM82 ,,
729,BLGM241 ,,
730,BLGM96 ,,
731,BLGM137 ,,
732,BLGM60 ,,
733,BLGM208 ,,
734,BLGM61 ,,
735,BLGM262 ,,
736,BLGM220 ,,
737,BLGM304 ,,
738,BLGM253 ,,
739,BLGM285 ,,
740,BLGM234 ,,
741,BLGM270 ,,
742,BLGM140 ,,
743,BLGM235 ,,
744,BLGM256 ,,
745,BLGM226 ,,
746,BLGM229 ,,
747,BLGM151 ,,
748,BLGM99 ,,
749,BLGM196 ,,
750,BLGM101 ,,
751,BLGM275 ,,
752,BLGM179 ,,
753,BLGM257 ,,
754,BLGM258 ,,
755,BLGM301 ,,
756,BLGM103 ,,
757,BLGM259 ,,
758,BLGM237 ,,
759,BLGM145 ,,
760,BLGM68 ,,
761,BLGM180 ,,
762,BLGM239 ,,
763,BLGM104 ,,
764,BLGM69 ,,
765,BLGM193 ,,
766,BLGM318 ,,
767,BLGM172 ,,
768,BLGM168 ,,
769,BLGM200 ,,
770,BLGM206 ,,
771,BLGM266 ,,
772,BLGM188 ,,
773,BLGM227 ,,
774,BLGM165,,
775,BLGM240 ,,
776,BLGM228 ,,
777,BLGM159 ,,
778,BLGM155 ,,
779,BLGM288 ,,
780,blgm6154x,,
781,blgm6048,,
782,blgm6158x,,
783,blgm6393,,
784,blgm6049a,,
785,blgm6155x,,
786,blgm6068,,
787,blgm6195,,
788,blgm6156x,,
789,blgm6009-1,,
790,blgm6387,,
791,blgm6356,,
792,blgm6086,,
793,blgm6394,,
794,blgm6202,,
795,blgm6057,,
796,blgm6004,,
797,blgm6092,,
798,BLGM6265,,
799,blgm6357,,
800,blgm6247,,
801,blgm6012-1,,
802,blgm6134,,
803,blgm6061,,
804,blgm6181,,
805,blgm6133,,
806,blgm6151x,,
807,BLGM6141,,
808,blgm6167,,
809,blgm6342,,
810,blgm6078,,
811,blgm6196,,
812,blgm6069,,
813,blgm6085,,
814,blgm6087,,
815,blgm6366,,
816,blgm6185,,
817,blgm6099,,
818,blgm6025,,
819,blgm6018,,
820,blgm6017,,
821,blgm6064,,
822,blgm6165,,
823,blgm6317,,
824,blgm6016,,
825,blgm6119,,
826,blgm6071,,
827,blgm6395,,
828,BLGM6261,,
829,blgm6183,,
830,blgm6192,,
831,blgm6338,,
832,blgm6038d,,
833,BLGM6334,,
834,blgm6199,,
835,blgm6312,,
836,blgm6105,,
837,blgm6431,,
838,blgm6407,,
839,blgm6458,,
840,blgm6186,,
841,BLGM6271,,
842,blgm6320,,
843,blgm6193,,
844,blgm6388,,
845,blgm6297,,
846,BLGM6277,,
847,blgm6295,,
848,blgm6164,,
849,blgm6283,,
850,blgm6227,,
851,blgm6163,,
852,blgm6331,,
853,blgm6330,,
854,blgm6347,,
855,BLGM6262,,
856,blgm6405,,
857,blgm6404,,
858,blgm6379,,
859,blgm6221,,
860,blgm6344,,
861,blgm6447,,
862,blgm6278,,
863,blgm6368,,
864,blgm6369,,
865,blgm6089,,
866,blgm6075,,
