,train,val,test
211,BLGM1047,,
212,BLGM-2170,,
213,blgm2172x,,
214,BLGM1048,,
215,blgm2173,,
216,BLGM1056,,
217,BLGM-2134,,
218,BLGM1062,,
219,BLGM2174,,
220,BLGM2176,,
221,BLGM-1778A,,
222,BLGM-1901,,
223,BLGM-1582,,
224,BLGM1451,,
225,BLGM-2149,,
226,BLGM-1065A,,
227,BLGM-2154,,
228,BLGM1563,,
229,BLGM1396,,
230,BLGM-2178,,
231,BLGM-1790,,
232,BLGM1721,,
233,BLGM2182,,
234,BLGM1605,,
235,BLGM1417,,
236,BLGM2185,,
237,BLGM1068,,
238,BLGM1425,,
239,BLGM1692,,
240,BLGM-1885A,,
241,BLGM1449,,
242,BLGM2187B,,
243,BLGM1650,,
244,blgm2190,,
245,BLGM2191,,
246,BLGM-1988,,
247,BLGM2044,,
248,BLGM1641,,
249,BLGM1667,,
250,BLGM2193,,
251,BLGM1693,,
252,BLGM1741,,
253,BLGM1415,,
254,BLGM2055,,
255,BLGM2124,,
256,BLGM-1912,,
257,BLGM-1441A,,
258,BLGM-2512,,
259,BLGM1577,,
260,BLGM1474,,
261,BLGM-2151,,
262,BLGM1383,,
263,BLGM1333,,
264,BLGM-2514,,
265,BLGM1480,,
266,BLGM1568,,
267,BLGM2196,,
268,BLGM1724,,
269,BLGM-2515,,
270,BLGM1708,,
271,blgm2197,,
272,BLGM-2516,,
273,BLGM1725,,
274,BLGM1085,,
275,BLGM2199,,
276,BLGM1086,,
277,BLGM1089,,
278,BLGM1554,,
279,BLGM1676,,
280,BLGM1374,,
281,BLGM2384,,
282,BLGM1715,,
283,BLGM-1920,,
284,BLGM2022,,
285,BLGM1464,,
286,BLGM1735,,
287,BLGM1279,,
288,BLGM1094,,
289,BLGM1562,,
290,BLGM1096,,
291,BLGM1098,,
292,BLGM1422,,
293,BLGM-1850,,
294,BLGM-2519,,
295,BLGM-2520A,,
296,blgm2205,,
297,BLGM1633,,
298,BLGM1477,,
299,BLGM-1770A,,
300,BLGM-1750A,,
301,BLGM-1781,,
302,BLGM1461,,
303,BLGM1306,,
304,BGLM1018,,
305,BLGM1386,,
306,BLGM1434,,
307,BLGM1475,,
308,BGLM1020,,
309,BLGM2213,,
310,BLGM1636,,
311,BLGM1558,,
312,BLGM1105,,
313,BLGM1411,,
314,BLGM1107,,
315,BLGM1312A,,
316,BLGM1465,,
317,BLGM1442,,
318,BLGM2018,,
319,BLGM1672,,
320,BLGM1694,,
321,BLGM-1756,,
322,BLGM1742,,
323,BLGM1108,,
324,blgm2219,,
325,blgm2220,,
326,BLGM2223,,
327,BLGM-1858A,,
328,BLGM1630,,
329,BLGM1618,,
330,BLGM1112,,
331,BLGM1285,,
332,BLGM1302,,
333,BLGM1523,,
334,BLGM-2063,,
335,BLGM2229,,
336,blgm2230,,
337,BLGM1408,,
338,BLGM1115,,
339,BLGM1674,,
340,BGLM1007,,
341,BLGM1564,,
342,blgm2232,,
343,BLGM2233,,
344,BLGM1388,,
345,BLGM2235,,
346,BLGM1450,,
347,BLGM1680,,
348,BLGM1277,,
349,BLGM1329,,
350,BLGM1117,,
351,BLGM1539,,
352,BLGM-2501,,
353,BLGM1181,,
354,BLGM-1955,,
355,BLGM1118,,
356,blgm2238,,
357,BLGM1336,,
358,BLGM-1040,,
359,BLGM1385,,
360,BLGM-1906,,
361,BLGM1297,,
362,BLGM-1939,,
363,BGLM1009,,
364,BLGM-2526,,
365,BLGM-1886,,
366,BLGM-1758,,
367,BLGM1122,,
368,BLGM-2243 (2),,
369,BLGM1472,,
370,BLGM1532,,
371,BLGM1272,,
372,BLGM-2248,,
373,BLGM1447,,
374,BLGM1126,,
375,BLGM1424,,
376,BLGM1661A,,
377,blgm2252,,
378,BLGM2529,,
379,BLGM1127,,
380,BLGM-2253,,
381,BLGM1628,,
382,BLGM1129,,
383,blgm2254,,
384,BLGM1133,,
385,BLGM-1857,,
386,BLGM-2066,,
387,BLGM-1870,,
388,BLGM-2073,,
389,BGLM1011,,
390,BLGM1547,,
391,BLGM1685,,
392,BLGM2258,,
393,BLGM1620,,
394,BLGM1135,,
395,BLGM-2121,,
396,BLGM1140,,
397,BLGM-1823,,
398,BLGM1583,,
399,BLGM-1900,,
400,BLGM1514,,
401,BLGM1566,,
402,BLGM1611,,
403,BLGM2535,,
404,BLGM-2265,,
405,BLGM2266,,
406,BLGM-1497,,
407,BLGM-1779,,
408,BGLM1012,,
409,BLGM1561,,
410,BLGM1616,,
411,BLGM1141,,
412,BLGM1145,,
413,BLGM-1826,,
414,BLGM1313,,
415,BLGM1517,,
416,BLGM1507,,
417,BLGM2273,,
418,BLGM1460,,
419,BLGM2275,,
420,BLGM1629,,
421,BLGM1623,,
422,BLGM1712,,
423,BLGM-2278,,
424,BLGM1518,,
425,BLGM1154,,
426,BLGM1594,,
427,BLGM2280mark,,
428,BLGM-2126,,
429,BLGM1537,,
430,BLGM-1991A,,
431,BLGM-2282,,
432,BLGM-2112,,
433,BLGM2286,,
434,BLGM2287,,
435,BLGM1710,,
436,BLGM1159,,
437,BLGM2536,,
438,blgm2290,,
439,BLGM1704,,
440,BLGM1601,,
441,BLGM2292,,
442,BLGM1160,,
443,BLGM2295,,
444,BLGM2539,,
445,BLGM1549,,
446,blgm2297,,
447,BLGM1463,,
448,BLGM-2005,,
449,BLGM1499,,
450,BLGM1457,,
451,BLGM1167,,
452,BLGM2299,,
453,BLGM2302,,
454,BLGM-1817,,
455,BLGM1513,,
456,BLGM1642,,
457,BLGM1171,,
458,BLGM-1533A,,
459,BLGM1701,,
460,BLGM1174,,
461,BLGM1397,,
462,BLGM1248,,
463,BLGM1481,,
464,BLGM2028,,
465,BLGM1587,,
466,BLGM1683,,
467,BLGM1714,,
468,BLGM1404,,
469,BLGM1176,,
470,BLGM2313,,
471,BLGM1384,,
472,BLGM1548,,
473,BLGM1519,,
474,BLGM1698,,
475,BLGM1406,,
476,BLGM1729,,
477,BLGM1339,,
478,BLGM2314,,
479,BLGM1502,,
480,BLGM-2118,,
481,BLGM1429,,
482,BLGM2315,,
483,BLGM1445,,
484,BLGM1560,,
485,BLGM1526,,
486,BLGM-2544,,
487,BLGM2317mark,,
488,BLGM1186,,
489,BLGM1525,,
490,BLGM1719,,
491,BLGM1369,,
492,BLGM1443,,
493,BLGM2319,,
494,BLGM2320mark,,
495,BLGM2322,,
496,BLGM-2323,,
497,BLGM1188,,
498,BLGM2036B,,
499,BLGM-1836,,
500,BLGM2329,,
501,BLGM1190,,
502,BLGM1453,,
503,BLGM1423,,
504,BLGM-1192B,,
505,BLGM2060,,
506,BLGM1305,,
507,BLGM2331,,
508,BLGM1202,,
509,BLGM1516,,
510,BLGM1395,,
511,BLGM1204,,
512,BLGM1207,,
513,BLGM-1972,,
514,BLGM2334,,
515,BLGM1286,,
516,BLGM2336,,
517,BLGM-1863,,
518,BLGM2338mark,,
519,BLGM1521,,
520,BLGM1662A,,
521,BLGM2550,,
522,BLGM-1907B,,
523,BLGM2341A,,
524,BLGM2347,,
525,BLGM1348,,
526,BLGM1552,,
527,BLGM2349,,
528,BLGM-2551,,
529,BLGM2352,,
530,BLGM1213,,
531,BLGM1359,,
532,BLGM1439,,
533,BLGM2019,,
534,BLGM1215,,
535,BLGM1684,,
536,BLGM1581,,
537,BLGM1300,,
538,BLGM1622,,
539,BLGM2354,,
540,BLGM2355,,
541,BLGM1282,,
542,BLGM-1813A,,
543,BLGM2359,,
544,BLGM1705,,
545,BLGM-1827,,
546,BLGM2030A,,
547,BLGM1304a,,
548,BLGM-1954,,
549,BLGM1510,,
550,BLGM1410,,
551,BLGM1707,,
552,BLGM1231,,
553,BLGM1606,,
554,BLGM2362,,
555,BLGM2363,,
556,BLGM1233,,
557,BLGM-1854,,
558,BLGM1570,,
559,BLGM1603,,
560,BLGM1764B,,
561,BLGM1343,,
562,BLGM-2106,,
563,BLGM1529,,
564,BLGM1235,,
565,BLGM1321,,
566,BLGM1572,,
567,BLGM2026,,
568,BLGM-1782A,,
569,BLGM2367,,
570,BLGM1323,,
571,BLGM2370,,
572,BLGM1551,,
573,BLGM1624,,
574,BLGM1600,,
575,BLGM1688,,
576,BLGM1381,,
577,BLGM-2558,,
578,BLGM2374,,
579,BLGM2375,,
580,BLGM2380,,
581,BLGM1357,,
582,BLGM2382,,
583,BLGM1644,,
584,blgm2383,,
585,BLGM1658,,
586,BLGM-2146,,
587,BLGM2387,,
588,BLGM1492,,
589,BLGM1238,,
590,BLGM-2392,,
591,BLGM-1656A,,
592,BLGM1634,,
593,BLGM2054,,
594,BLGM-2007,,
595,BGLM1014,,
596,BLGM1242,,
597,BLGM1363,,
598,BLGM1607,,
599,BLGM1245,,
600,BLGM1648,,
601,BLGM1246,,
602,blgm2400,,
603,BLGM1647,,
604,BLGM1660,,
605,BGLM1019,,
606,BLGM-2089,,
607,BLGM1717,,
608,BLGM1669,,
609,BLGM1515,,
610,BLGM1487,,
611,BLGM2051,,
612,BLGM-2405,,
613,BLGM1473,,
614,BLGM1320,,
615,BLGM1334,,
616,BLGM-2072,,
617,BLGM-1928,,
618,BLGM1631,,
619,BLGM2037C,,
620,BLGM1496,,
621,BLGM1608,,
622,BLGM1253,,
623,BLGM-1913,,
624,BLGM2410,,
625,BLGM1345,,
626,BLGM2412mark,,
627,BLGM1373,,
628,BLGM1237,,
629,BLGM-2413,,
630,BLGM1364,,
631,BLGM1565,,
632,blgm2414,,
633,BLGM1706,,
634,BLGM2421,,
635,BLGM-2423,,
636,BLGM1341,,
637,BGLM1021,,
638,BLGM1371,,
639,BLGM1375,,
640,BLGM2426,,
641,BLGM1258,,
642,BLGM1261,,
643,BLGM1598,,
644,BLGM1664,,
645,BLGM1299,,
646,BLGM-2090,,
647,BLGM-2138,,
648,BLGM1266,,
649,BLGM-1800,,
650,BLGM1269,,
651,BLGM-1964,,
652,BLGM1271,,
653,BLGM1665,,
654,BLGM1595,,
655,BLGM1550,,
656,BLGM1436,,
657,BLGM43 ,,
658,BLGM141 ,,
659,BLGM90 ,,
660,BLGM44 ,,
661,BLGM245 ,,
662,BLGM45 ,,
663,BLGM128 ,,
664,BLGM135 ,,
665,BLGM144 ,,
666,BLGM160 ,,
667,BLGM232 ,,
668,BLGM225 ,,
669,BLGM289 ,,
670,BLGM212 ,,
671,BLGM33 ,,
672,BLGM34 ,,
673,BLGM219 ,,
674,BLGM308 ,,
675,BLGM74 ,,
676,BLGM75 ,,
677,BLGM48 ,,
678,BLGM197 ,,
679,BLGM154 ,,
680,BLGM18,,
681,BLGM016,,
682,BLGM21,,
683,BLGM268 ,,
684,BLGM24,,
685,BLGM111 ,,
686,BLGM161 ,,
687,BLGM35 ,,
688,BLGM36,,
689,BLGM38 ,,
690,BLGM192 ,,
691,BLGM215 ,,
692,BLGM149 ,,
693,BLGM115 ,,
694,BLGM158 ,,
695,BLGM233 ,,
696,BLGM91 ,,
697,BLGM214 ,,
698,BLGM207 ,,
699,BLGM107 ,,
700,BLGM276 ,,
701,BLGM122 ,,
702,BLGM156 ,,
703,BLGM303 ,,
704,BLGM191 ,,
705,BLGM246 ,,
706,BLGM117 ,,
707,BLGM116 ,,
708,BLGM118,,
709,BLGM247 ,,
710,BLGM174 ,,
711,BLGM223 ,,
712,BLGM186 ,,
713,BLGM248 ,,
714,BLGM264 ,,
715,BLGM272 ,,
716,BLGM93 ,,
717,BLGM55 ,,
718,BLGM113 ,,
719,BLGM112 ,,
720,BLGM250 ,,
721,BLGM293 ,,
722,BLGM260 ,,
723,BLGM224 ,,
724,BLGM198 ,,
725,BLGM82 ,,
726,BLGM241 ,,
727,BLGM84 ,,
728,BLGM96 ,,
729,BLGM58 ,,
730,BLGM60 ,,
731,BLGM208 ,,
732,BLGM61 ,,
733,BLGM251B,,
734,BLGM262 ,,
735,BLGM86 ,,
736,BLGM220 ,,
737,BLGM304 ,,
738,BLGM253 ,,
739,BLGM285 ,,
740,BLGM234 ,,
741,BLGM270 ,,
742,BLGM235 ,,
743,BLGM256 ,,
744,BLGM229 ,,
745,BLGM151 ,,
746,BLGM99 ,,
747,BLGM196 ,,
748,BLGM101 ,,
749,BLGM275 ,,
750,BLGM179 ,,
751,BLGM150 ,,
752,BLGM257 ,,
753,BLGM258 ,,
754,BLGM265 ,,
755,BLGM301 ,,
756,BLGM103 ,,
757,BLGM259 ,,
758,BLGM237 ,,
759,BLGM145 ,,
760,BLGM68 ,,
761,BLGM239 ,,
762,BLGM104 ,,
763,BLGM69 ,,
764,BLGM194 ,,
765,BLGM318 ,,
766,BLGM263 ,,
767,BLGM172 ,,
768,BLGM168 ,,
769,BLGM200 ,,
770,BLGM206 ,,
771,BLGM266 ,,
772,BLGM227 ,,
773,BLGM242 ,,
774,BLGM284 ,,
775,BLGM228 ,,
776,BLGM159 ,,
777,BLGM155 ,,
778,BLGM139 ,,
779,BLGM288 ,,
780,blgm6158x,,
781,blgm6049a,,
782,blgm6155x,,
783,blgm6068,,
784,blgm6056,,
785,blgm6156x,,
786,blgm6009-1,,
787,blgm6387,,
788,blgm6356,,
789,blgm6086,,
790,blgm6394,,
791,blgm6057,,
792,blgm6092,,
793,BLGM6265,,
794,blgm6357,,
795,blgm6247,,
796,blgm6134,,
797,blgm6061,,
798,blgm6181,,
799,blgm6133,,
800,blgm6151x,,
801,BLGM6141,,
802,blgm6167,,
803,blgm6342,,
804,blgm6078,,
805,blgm6196,,
806,blgm6087,,
807,blgm6366,,
808,blgm6185,,
809,blgm6025,,
810,blgm6018,,
811,blgm6017,,
812,blgm6064,,
813,blgm6157x,,
814,blgm6165,,
815,blgm6317,,
816,blgm6119,,
817,blgm6071,,
818,blgm6395,,
819,BLGM6261,,
820,blgm6183,,
821,blgm6192,,
822,blgm6132,,
823,blgm6326,,
824,BLGM6334,,
825,blgm6199,,
826,blgm6312,,
827,blgm6105,,
828,blgm6431,,
829,blgm6407,,
830,blgm6458,,
831,blgm6188,,
832,BLGM6271,,
833,blgm6320,,
834,blgm6193,,
835,blgm6220,,
836,blgm6388,,
837,blgm6297,,
838,blgm6190,,
839,BLGM6277,,
840,blgm6203,,
841,blgm6383,,
842,blgm6295,,
843,blgm6164,,
844,blgm6283,,
845,blgm6135,,
846,blgm6163,,
847,blgm6331,,
848,blgm6330,,
849,BLGM6262,,
850,blgm6328b,,
851,blgm6405,,
852,blgm6379,,
853,blgm6346,,
854,blgm6350,,
855,blgm6301,,
856,blgm6221,,
857,blgm6285,,
858,blgm6344,,
859,blgm6455,,
860,blgm6381,,
861,blgm6278,,
862,blgm6368,,
863,blgm6369,,
864,blgm6089,,
865,blgm6253,,
866,blgm6075,,
