,train,val,test
72,BLGM3052,BLGM-1857,BLGM1718
73,BLGM3113,BLGM1593,BLGM1583
74,BGLM3114,BLGM1135,BLGM1514
75,BLGM3054,BLGM-1900,BLGM1531
76,BLGM3056,BLGM-1887,BLGM1144
77,BLGM3067,BLGM2273,BLGM1145
78,BLGM3068,BLGM1518,BLGM-1826
79,BLGM3156,BLGM2283mark,BLGM2275
80,BLGM3069,BLGM1433,BLGM1594
81,BLGM3008,BLGM1454,BLGM1675
82,BLGM3009,BLGM1459,BLGM2289
83,BLGM3070,BLGM-2094,blgm2290
84,BLGM3072,BLGM1167,BLGM1400A
85,BLGM3074,BLGM1640,BLGM2295
86,BLGM3013,BLGM2012,BLGM1556
87,BLGM3076,BLGM1171,blgm2297
88,BLGM3078,blgm2308,BLGM-1817
89,BLGM3170,BLGM2025,BLGM1508
90,BLGM3016,BLGM1248,BLGM1397
91,BLGM3167,BLGM1587,BLGM1714
92,BGLM3116,BLGM1502,BLGM1384
93,BLGM3081,BLGM1443,BLGM1542
94,BLGM3082,BLGM2062,BLGM-2144
95,BLGM3019,BLGM2336,BLGM2036B
96,BLGM3085,BLGM1354,BLGM2334
97,BLGM3021,BLGM2550,BLGM2342
98,BLGM3087,BLGM2347,BLGM1552
99,BLGM3025,BLGM1300,BLGM1730
100,BLGM3088,BLGM1705,BLGM2030A
101,BLGM3090,BLGM-2122,BLGM1510
102,BLGM3091,BLGM1570,BLGM1410
103,BLGM3092,bLGM-2364,BLGM-2106
104,BLGM3171,BLGM1235,BLGM1511
105,BLGM3005,BLGM-1782A,BLGM2375
106,BLGM3028,BLGM1493,BLGM1296
107,BLGM3095,BLGM1600,BLGM1325
108,BLGM3097,BLGM1544,BLGM2397
109,BLGM3029,BLGM1578,BLGM1617
110,BLGM3030,blgm2383,BLGM2051
111,BLGM3031,BLGM-1962,BLGM1237
112,BLGM3032,BLGM-2146,BLGM1421
113,BLGM3033,BLGM2389,BLGM-2423
114,BGLM3115,BLGM-2392,BLGM-1800
115,BGLM3101,BGLM1015,BLGM1436
116,BGLM3102,BLGM1440,BLGM40
117,BLGM3104,BLGM1334,BLGM45 
118,BGLM3105,BLGM1697,BLGM232 
119,BGLM3107,BLGM1608,BLGM34 
120,BLGM3038,BLGM-2413,BLGM204 
121,BLGM3042,BLGM1565,BLGM185 
122,BGLM3108,blgm2414,BLGM37 
123,BGLM3111,BLGM-1602,BLGM149 
124,BGLM3112,BLGM1437,BLGM158 
125,BLGM4001,BLGM2034,BLGM143 
126,BLGM4002,BLGM-2138,BLGM170 
127,BLGM4103,BLGM1271,BLGM272 
128,BLGM4003,BLGM8,BLGM54 
129,BLGM4005,BLGM74 ,BLGM57 
130,BLGM4105,BLGM016,BLGM304 
131,BLGM4006,BLGM111 ,BLGM234 
132,BLGM4007,BLGM161 ,BLGM235 
133,BLGM4008,BLGM192 ,BLGM275 
134,BLGM4009,BLGM51 ,BLGM150 
135,BLGM4010,BLGM186 ,BLGM217 
136,BLGM4012,BLGM248 ,BLGM301 
137,BLGM4013,BLGM293 ,BLGM104 
138,BLGM4014,BLGM95 ,BLGM200 
139,BLGM4015,BLGM252 ,blgm6138
140,BLGM4016,BLGM270 ,blgm6191
141,BLGM4018,BLGM226 ,blgm6255
142,BLGM4021,BLGM179 ,blgm6057
143,BLGM4022,BLGM237 ,blgm6011-2
144,BLGM4023,BLGM318 ,blgm6247
145,blgm4025xx,BLGM206 ,blgm6160
146,blgm4027xx,BLGM284 ,BLGM6141
147,BLGM-4110-1,BLGM277 ,blgm6078
148,blgm4028xx,blgm6068,blgm6087
149,blgm4029xx,blgm6121,blgm6100
150,blgm4030xx,blgm6181,blgm6119
151,blgm4033xx,blgm6133,blgm6159x
152,blgm4034xx,blgm6013-1,blgm6397
153,BLGM-4111,blgm6167,BLGM6059
154,blgm4037xx,blgm6081,BLGM6261
155,blgm4038xx,blgm6036,blgm6183
156,blgm4039xx,blgm6441,blgm6192
157,BLGM-4114,blgm6250,blgm6419
158,blgm4040xx,blgm6326,blgm6457
159,blgm4041xx,blgm6263,blgm6186
160,blgm4042xx,blgm6286,BLGM6271
161,blgm4045xx,blgm6293b,blgm6329
162,blgm4048xx,blgm6368,blgm6344
163,blgm4049xx,,
164,blgm4051xx,,
165,blgm4052xx,,
166,blgm4054xx,,
167,BLGM4116-1a,,
168,blgm4057xx,,
169,blgm4058xx,,
170,BLGM-4122,,
171,BLGM-4123,,
172,blgm4061xx,,
173,BLGM-4127,,
174,BLGM4129,,
175,BLGM-4131,,
176,BLGM-4133,,
177,BLGM4136,,
178,BLGM-4137,,
179,BLGM4141,,
180,BLGM4146,,
181,BLGM-4148,,
182,BLGM-4151,,
183,BLGM-4156-1,,
184,BLGM-4160,,
185,BLGM-4161,,
186,BLGM-4162,,
187,BLGM4164-3,,
188,BLGM4166,,
189,BLGM-4168,,
190,BLGM-4170,,
191,BLGM4173-1,,
192,BLGM-4178,,
193,BLGM-4179,,
194,blgm4063XX,,
195,BLGM-4184,,
196,blgm4064XX,,
197,BLGM4188,,
198,BLGM-4189,,
199,BLGM-4190,,
200,BLGM-4191,,
201,BLGM-4192,,
202,BLGM4194-2,,
203,BLGM-4196,,
204,BLGM-4198,,
205,BLGM-4200,,
206,BLGM-4201,,
207,BLGM-4203-2,,
208,BLGM-4204,,
209,BLGM-4206,,
210,BLGM-4209,,
211,BLGM-4210-2,,
212,BLGM4211,,
213,BLGM4215,,
214,BLGM04217,,
215,blgm4065XX,,
216,BLGM4219-3,,
217,BLGM-4223-1,,
218,BLGM4224-2,,
219,BLGM-4225,,
220,BLGM-4227-1,,
221,BLGM-4228-1,,
222,BLGM-4232,,
223,blgm4066xx,,
224,BLGM5001,,
225,BLGM5077-3,,
226,BLGM5007,,
227,BLGM5008-2,,
228,BLGM5011,,
229,BLGM5013-14,,
230,BLGM5018-2,,
231,BLGM5019,,
232,BLGM5020,,
233,BLGM5021,,
234,BLGM5026,,
235,BLGM5027-9,,
236,BLGM5028-2,,
237,BLGM5083,,
238,BLGM5031,,
239,BLGM5032,,
240,BLGM5034,,
241,BLGM5036,,
242,BLGM5037,,
243,BLGM5038,,
244,BLGM5040,,
245,BLGM5044-3,,
246,BLGM5046,,
247,BLGM5047,,
248,BLGM5050,,
249,BLGM5051-1,,
250,BLGM5052,,
251,BLGM5053,,
252,BLGM5055,,
253,BLGM5056-001,,
254,BLGM5057-1,,
255,BLGM5058,,
256,BLGM5059-2,,
257,BLGM5060-2,,
258,BLGM5061,,
259,BLGM5062-8,,
260,BLGM5063,,
261,BLGM5069-1,,
262,BLGM5072,,
263,BLGM1679,,
264,BLGM1428,,
265,BLGM1022,,
266,BLGM1328,,
267,BLGM1723,,
268,BLGM1287,,
269,BLGM1446,,
270,BLGM-2503,,
271,BLGM1615,,
272,BLGM-1866A,,
273,BLGM1695,,
274,BLGM1619,,
275,BLGM2541,,
276,BLGM1470,,
277,BLGM1574,,
278,BLGM1025,,
279,BLGM2156,,
280,BLGM1467,,
281,BLGM1029,,
282,BLGM1030,,
283,BLGM1438,,
284,BGLM1004,,
285,BLGM1720A,,
286,BLGM1466,,
287,BLGM-1897,,
288,BLGM1037,,
289,BLGM1280,,
290,BLGM1691,,
291,BLGM2159,,
292,BLGM-1883A,,
293,BLGM1553,,
294,BLGM2513,,
295,BLGM1703,,
296,BLGM-1865B,,
297,BLGM2165,,
298,BLGM1567,,
299,BLGM-1951,,
300,BLGM1043,,
301,BLGM-1952,,
302,BLGM1427,,
303,BLGM1352,,
304,BLGM-2141,,
305,BLGM-1925,,
306,BLGM1713,,
307,BLGM2168,,
308,BLGM-1990,,
309,BLGM1456,,
310,BLGM1535,,
311,BLGM2169,,
312,BLGM1047,,
313,BLGM-2170,,
314,BLGM1731,,
315,BLGM-1861,,
316,BLGM1048,,
317,BLGM1051,,
318,BLGM1362,,
319,blgm2173,,
320,BLGM1455,,
321,BLGM1530,,
322,BLGM-1534A,,
323,BLGM-2134,,
324,BLGM1061,,
325,BLGM-2505,,
326,BLGM1062,,
327,BLGM2176,,
328,BLGM-1778A,,
329,BLGM-1901,,
330,BLGM-1582,,
331,BLGM1527,,
332,BLGM-2149,,
333,BLGM-1065A,,
334,BLGM-2154,,
335,BLGM-1946A,,
336,BLGM1396,,
337,BLGM-2178,,
338,BLGM-2508,,
339,BLGM-1790,,
340,BLGM1721,,
341,BLGM2182,,
342,BLGM1489,,
343,BLGM1605,,
344,BLGM1417,,
345,BLGM2185,,
346,BLGM1068,,
347,BLGM1692,,
348,BLGM-1885A,,
349,BLGM2048,,
350,BLGM2187B,,
351,BLGM1671,,
352,blgm2190,,
353,BLGM2191,,
354,BLGM2044,,
355,BLGM1077,,
356,BLGM1543,,
357,BLGM1641,,
358,BLGM1667,,
359,BLGM2193,,
360,BLGM1693,,
361,BLGM1741,,
362,BLGM1415,,
363,BLGM2055,,
364,BLGM2194,,
365,BGLM1006,,
366,BLGM2124,,
367,BLGM1078,,
368,BLGM-1912,,
369,BLGM-1441A,,
370,BLGM1082,,
371,BLGM1577,,
372,BLGM-2151,,
373,BLGM1383,,
374,BLGM1333,,
375,BLGM-2514,,
376,BLGM1480,,
377,BLGM1568,,
378,BLGM2196,,
379,BLGM1724,,
380,BLGM-2515,,
381,BLGM1559,,
382,blgm2197,,
383,BLGM1637,,
384,BLGM-2516,,
385,BLGM1085,,
386,BLGM1520,,
387,BLGM2199,,
388,BLGM1086,,
389,BLGM1089,,
390,BLGM1293,,
391,BLGM1091,,
392,BLGM1538,,
393,BLGM1554,,
394,BLGM1676,,
395,BLGM1374,,
396,BLGM2384,,
397,BLGM1715,,
398,BLGM-1920,,
399,BLGM2022,,
400,BLGM1464,,
401,BLGM1389,,
402,BLGM-1862,,
403,BLGM1735,,
404,BLGM-1947A,,
405,BLGM2202,,
406,BLGM1279,,
407,BLGM1092,,
408,BLGM1094,,
409,BLGM1739,,
410,BLGM1432,,
411,BLGM2224,,
412,BLGM1562,,
413,BLGM1096,,
414,BLGM1098,,
415,BLGM2203,,
416,BLGM1422,,
417,BLGM1645,,
418,BLGM1604,,
419,BLGM-2519,,
420,BLGM1579,,
421,BLGM-2520A,,
422,blgm2404,,
423,BLGM1633,,
424,BLGM2208,,
425,BLGM1632,,
426,BLGM1100,,
427,BLGM1382,,
428,BLGM-1770A,,
429,BLGM1361,,
430,BLGM1103,,
431,BLGM-1750A,,
432,BLGM-1781,,
433,BLGM1727,,
434,BLGM1461,,
435,BLGM1306,,
436,BGLM1018,,
437,BLGM1386,,
438,BLGM2210,,
439,BLGM1475,,
440,BGLM1020,,
441,BLGM1338,,
442,BLGM2213,,
443,BLGM1636,,
444,BLGM1558,,
445,BLGM-2085,,
446,BLGM2018,,
447,BLGM1672,,
448,BLGM1478,,
449,BLGM1694,,
450,BLGM-1993,,
451,BLGM2218,,
452,BLGM1347,,
453,blgm2219,,
454,BLGM1111,,
455,BLGM-1751,,
456,BLGM1630,,
457,BLGM-1903A,,
458,BLGM1426,,
459,BLGM1618,,
460,BLGM1112,,
461,BLGM-2067,,
462,BLGM1285,,
463,BLGM1302,,
464,BLGM-1655A,,
465,BLGM1523,,
466,BLGM-2063,,
467,BLGM1659,,
468,BLGM2229,,
469,blgm2230,,
470,BLGM1408,,
471,BLGM1115,,
472,BLGM1674,,
473,BLGM2013,,
474,BGLM1007,,
475,BLGM1564,,
476,blgm2232,,
477,BLGM2233,,
478,BLGM1388,,
479,BLGM2235,,
480,BLGM2237,,
481,BLGM1450,,
482,BLGM1329,,
483,BLGM1117,,
484,BLGM1539,,
485,BLGM-2501,,
486,BLGM1181,,
487,BLGM1736,,
488,BLGM-1955,,
489,BLGM1118,,
490,blgm2238,,
491,BLGLM1017,,
492,BLGM1336,,
493,BLGM1702,,
494,BLGM1291,,
495,BLGM1385,,
496,BLGM2239,,
497,BLGM1643,,
498,BLGM-1906,,
499,BLGM1297,,
500,BLGM1398,,
501,BLGM-1939,,
502,BLGM-2526,,
503,BLGM-2527,,
504,BLGM-1886,,
505,BLGM-1758,,
506,BLGM1377,,
507,BLGM1391,,
508,BLGM1512,,
509,BLGM1122,,
510,BLGM-2243 (2),,
511,BLGM1472,,
512,BLGM1532,,
513,BLGM1272,,
514,BLGM1125,,
515,BLGM-2248,,
516,BLGM1010,,
517,BLGM-1908A,,
518,BLGM1447,,
519,BLGM1126,,
520,BLGM2250,,
521,BLGM1424,,
522,BLGM1444,,
523,BLGM1699,,
524,BLGM1301,,
525,blgm2252,,
526,BLGM-1613,,
527,BLGM1689,,
528,BLGM2529,,
529,BLGM1127,,
530,BLGM-1482,,
531,BLGM-2253,,
532,BLGM1628,,
533,BLGM1129,,
534,BLGM1131,,
535,BLGM1278,,
536,BLGM-2125,,
537,BLGM1133,,
538,BLGM1217,,
539,BLGM-2066,,
540,BLGM1709,,
541,BLGM-1870,,
542,BLGM1960,,
543,BGLM1011,,
544,BLGM1332,,
545,BLGM1547,,
546,BLGM1351,,
547,BLGM1685,,
548,BLGM2258,,
549,BLGM1620,,
550,BLGM-1978A,,
551,BLGM1494,,
552,BLGM1137,,
553,BLGM-2121,,
554,BLGM1139,,
555,BLGM2534,,
556,BLGM2260,,
557,BLGM1657,,
558,BLGM1540,,
559,BLGM1140,,
560,BLGM-1823,,
561,BLGM-2261,,
562,BLGM1651,,
563,BLGM1566,,
564,BLGM1611,,
565,BLGM2535,,
566,BLGM2263,,
567,BLGM-2265,,
568,BLGM2266,,
569,BLGM-1497,,
570,BLGM-1779,,
571,BLGM1722,,
572,BLGM1353,,
573,BGLM1012,,
574,BLGM1476,,
575,BLGM1561,,
576,BLGM-1820A,,
577,BLGM1490,,
578,BLGM1616,,
579,BLGM1141,,
580,BLGM2270,,
581,BLGM-2003,,
582,BLGM1313,,
583,BLGM1517,,
584,BLGM2271,,
585,BLGM1696,,
586,BLGM1507,,
587,BLGM1151,,
588,BLGM1460,,
589,BLGM1629,,
590,BLGM1623,,
591,BLGM1712,,
592,BLGM-2278,,
593,BLGM1153,,
594,BLGM1154,,
595,BLGM2279,,
596,BLGM2280mark,,
597,BLGM-2126,,
598,BLGM1537,,
599,BLGM-1991A,,
600,BLGM1733,,
601,BLGM-2282,,
602,BLGM-2112,,
603,BLGM2286,,
604,BLGM1350,,
605,BLGM1182,,
606,BLGM2287,,
607,BLGM1710,,
608,BLGM1156,,
609,BLGM1159,,
610,BLGM2536,,
611,BLGM-2291,,
612,BLGM-1360A,,
613,BLGM1483,,
614,BLGM1639,,
615,BLGM1500,,
616,BLGM1452,,
617,BLGM1704,,
618,BLGM1419,,
619,BLGM1575,,
620,BLGM1601,,
621,BLGM2292,,
622,BLGM-2293,,
623,BLGM1160,,
624,BLGM1162,,
625,BLGM-2538,,
626,BLGM2539,,
627,BLGM-1916,,
628,BLGM1165,,
629,BLGM1549,,
630,BLGM1463,,
631,BLGM-2005,,
632,BLGM1499,,
633,BLGM1457,,
634,BLGM2299,,
635,BLGM-1853,,
636,BLGM1626,,
637,BLGM2300,,
638,BLGM1471,,
639,BLGM1169,,
640,BLGM2302,,
641,BLGM1513,,
642,BLGM1642,,
643,BLGM1627,,
644,BLGM1399,,
645,BLGM2305,,
646,BLGM-1533A,,
647,BLGM1701,,
648,BLGM1174,,
649,blgm2309,,
650,BLGM1481,,
651,BLGM1580,,
652,BLGM1309,,
653,BLGM1635,,
654,BLGM2028,,
655,BLGM1683,,
656,BLGM1404,,
657,BLGM1176,,
658,BLGM2313,,
659,BLGM1548,,
660,BLGM1519,,
661,BLGM1420,,
662,BLGM1468,,
663,BLGM1698,,
664,BLGM1406,,
665,BLGM1178,,
666,BLGM1729,,
667,BLGM1339,,
668,BLGM1180,,
669,BLGM1431,,
670,BLGM-1987,,
671,BLGM2542,,
672,BLGM2314,,
673,BLGM-2118,,
674,BLGM1429,,
675,BLGM-1734,,
676,BLGM2315,,
677,BLGM1445,,
678,BLGM-1860A,,
679,BLGM1653,,
680,BLGM-1690,,
681,BLGM1560,,
682,BLGM1526,,
683,BLGM-2544,,
684,BLGM1185,,
685,BLGM2317mark,,
686,BLGM1186,,
687,BLGM1525,,
688,BLGM1719,,
689,BLGM1573,,
690,BLGM1369,,
691,BLGM-1995,,
692,BLGM2319,,
693,BLGM-1874A,,
694,BLGM2320mark,,
695,BLGM2322,,
696,BLGM1376,,
697,BLGM-2323,,
698,BLGM1590,,
699,BLGM2325,,
700,BLGM1295,,
701,BLGM1188,,
702,BLGM1501,,
703,BLGM1484,,
704,BLGM-1836,,
705,BLGM2329,,
706,BLGM1190,,
707,BLGM1453,,
708,BLGM1423,,
709,BLGM-1192B,,
710,BLGM1195,,
711,BLGM2060,,
712,BLGM1305,,
713,BLGM1610,,
714,BLGM-2136C,,
715,BLGM2331,,
716,BLGM1202,,
717,BLGM1516,,
718,BLGM1395,,
719,BLGM1204,,
720,BLGM1372,,
721,BLGM1207,,
722,BLGM-1972,,
723,BLGM1597,,
724,BLGM1286,,
725,BLGM-1863,,
726,BLGM2338mark,,
727,BLGM1521,,
728,BLGM1662A,,
729,BLGM-1907B,,
730,BLGM2341A,,
731,BLGM-1814,,
732,BLGM-2348,,
733,BLGM1348,,
734,BLGM1308,,
735,BLGM1614,,
736,BLGM1414,,
737,BLGM2349,,
738,BGLM1003,,
739,BLGM-2551,,
740,BLGM-1743,,
741,BLGM2352,,
742,BLGM1213,,
743,BLGM1359,,
744,BLGM1439,,
745,BLGM2019,,
746,BLGM1215,,
747,BLGM1684,,
748,BLGM1581,,
749,BLGM1622,,
750,BLGM-2117,,
751,BLGM1335,,
752,BLGM2354,,
753,BLGM2355,,
754,BLGM1282,,
755,BLGM-1813A,,
756,BLGM2356,,
757,BLGM2358,,
758,BLGM2359,,
759,BLGM1223,,
760,BLGM-1827,,
761,BLGM-2553,,
762,BLGM1304a,,
763,BLGM-1967A,,
764,BLGM1227,,
765,BLGM1324,,
766,BLGM1663,,
767,BLGM-1954,,
768,BLGM1707,,
769,BLGM1231,,
770,BLGM1327,,
771,BLGM1509,,
772,BLGM1606,,
773,BLGM2362,,
774,BLGM2363,,
775,BLGM1233,,
776,BLGM-1854,,
777,BLGM-1788,,
778,BLGM1603,,
779,BLGM1292,,
780,BLGM1764B,,
781,BLGM1343,,
782,BLGM1529,,
783,BLGM1321,,
784,BLGM1379,,
785,BLGM1572,,
786,BLGM2026,,
787,BLGM-1802A,,
788,BLGM2367,,
789,BLGM1654,,
790,BLGM1323,,
791,BLGM-1935,,
792,BLGM1342,,
793,BLGM2370,,
794,BLGM1551,,
795,BLGM1624,,
796,BLGM1688,,
797,BLGM1381,,
798,BLGM-2558,,
799,BLGM2374,,
800,BLGM1700,,
801,BLGM-2376,,
802,BLGM1340,,
803,BLGM2380,,
804,BLGM1357,,
805,BLGM1649,,
806,BLGM1732,,
807,BLGM2382,,
808,BLGM1644,,
809,BLGM1448,,
810,BLGM1488,,
811,BLGM1726,,
812,BLGM1317,,
813,BLGM1571,,
814,BLGM1658,,
815,BLGM1505,,
816,BLGM2387,,
817,BLGM-2093,,
818,BLGM1492,,
819,BLGM1236,,
820,BLGM2391,,
821,BLGM1238,,
822,BLGM-1656A,,
823,BLGM-2393,,
824,BLGM1666,,
825,BLGM1634,,
826,BLGM2054,,
827,BLGM-2007,,
828,BLGM1241,,
829,BLGM1621,,
830,BGLM1014,,
831,blgm2394,,
832,BLGM1589,,
833,BLGM1310B,,
834,BLGM1242,,
835,BLGM1469,,
836,BLGM1363,,
837,BLGM1607,,
838,BLGM1355,,
839,BLGM-2399,,
840,BLGM1245,,
841,BLGM1648,,
842,BLGM1246,,
843,blgm2400,,
844,BLGM1647,,
845,BLGM1524,,
846,BLGM2402,,
847,BLGM1591,,
848,BLGM1660,,
849,BLGM1716,,
850,BLGM1316,,
851,BLGM1418,,
852,BGLM1019,,
853,BLGM1504,,
854,BLGM-2089,,
855,BLGM1717,,
856,BLGM1669,,
857,BLGM1515,,
858,BLGM1487,,
859,BGLM1016,,
860,BLGM-2405,,
861,BLGM1473,,
862,BLGM1320,,
863,BLGM-2072,,
864,BLGM-1928,,
865,BLGM-2406,,
866,BLGM1631,,
867,BLGM2037C,,
868,BLGM1496,,
869,BLGM-2408,,
870,BLGM1253,,
871,BLGM1545,,
872,BLGM-1913,,
873,BLGM2410,,
874,BLGM1345,,
875,BLGM2412mark,,
876,BLGM1254,,
877,BLGM1503,,
878,BLGM1678,,
879,BLGM1373,,
880,BLGM1358,,
881,BLGM1364,,
882,BLGM1706,,
883,BLGM1331,,
884,BLGM2420,,
885,BLGM1314,,
886,BLGM1596,,
887,BLGM2421,,
888,BLGM1341,,
889,BGLM1021,,
890,BLGM2425,,
891,BLGM1298,,
892,BLGM1371,,
893,BLGM1668,,
894,BLGM1375,,
895,BLGM2426,,
896,BLGM1330,,
897,BLGM1905,,
898,BLGM1258,,
899,BLGM1261,,
900,BLGM1262,,
901,BLGM1264,,
902,BLGM1598,,
903,BLGM1652,,
904,BLGM1664,,
905,BLGM1299,,
906,BLGM-2090,,
907,BLGM1682,,
908,BLGM1738,,
909,BLGM2052,,
910,BLGM1266,,
911,BLGM-2429,,
912,BLGM1269,,
913,BLGM-1964,,
914,BLGM1288,,
915,BLGM1665,,
916,BLGM1646,,
917,BLGM1595,,
918,BLGM1550,,
919,BLGM43 ,,
920,BLGM141 ,,
921,BLGM90 ,,
922,BLGM222 ,,
923,BLGM244 ,,
924,BLGM44 ,,
925,BLGM245 ,,
926,BLGM4,,
927,BLGM10,,
928,BLGM46 ,,
929,BLGM213 ,,
930,BLGM11,,
931,BLGM12,,
932,BLGM128 ,,
933,BLGM7,,
934,BLGM1,,
935,BLGM47 ,,
936,BLGM135 ,,
937,BLGM144 ,,
938,BLGM160 ,,
939,BLGM203 ,,
940,BLGM2,,
941,BLGM225 ,,
942,BLGM289 ,,
943,BLGM212 ,,
944,BLGM33 ,,
945,BLGM219 ,,
946,BLGM308 ,,
947,BLGM75 ,,
948,BLGM48 ,,
949,BLGM197 ,,
950,BLGM138 ,,
951,BLGM154 ,,
952,BLGM18,,
953,BLGM15,,
954,BLGM21,,
955,BLGM268 ,,
956,BLGM24,,
957,BLGM35 ,,
958,BLGM36,,
959,BLGM38 ,,
960,BLGM215 ,,
961,BLGM115 ,,
962,BLGM233 ,,
963,BLGM91 ,,
964,BLGM214 ,,
965,BLGM207 ,,
966,BLGM49 ,,
967,BLGM107 ,,
968,BLGM276 ,,
969,BLGM108 ,,
970,BLGM92 ,,
971,BLGM50 ,,
972,BLGM311 ,,
973,BLGM218 ,,
974,BLGM122 ,,
975,BLGM156 ,,
976,BLGM303 ,,
977,BLGM279 ,,
978,BLGM216 ,,
979,BLGM114 ,,
980,BLGM191 ,,
981,BLGM190 ,,
982,BLGM246 ,,
983,BLGM152 ,,
984,BLGM117 ,,
985,BLGM116 ,,
986,BLGM118,,
987,BLGM157 ,,
988,BLGM309 ,,
989,BLGM310 ,,
990,BLGM247 ,,
991,BLGM148 ,,
992,BLGM174 ,,
993,BLGM223 ,,
994,BLGM264 ,,
995,BLGM93 ,,
996,BLGM55 ,,
997,BLGM113 ,,
998,BLGM112 ,,
999,BLGM250 ,,
1000,BLGM56,,
1001,BLGM280 ,,
1002,BLGM260 ,,
1003,BLGM224 ,,
1004,BLGM198 ,,
1005,BLGM82 ,,
1006,BLGM241 ,,
1007,BLGM27 ,,
1008,BLGM84 ,,
1009,BLGM96 ,,
1010,BLGM137 ,,
1011,BLGM58 ,,
1012,BLGM175 ,,
1013,BLGM60 ,,
1014,BLGM208 ,,
1015,BLGM61 ,,
1016,BLGM162 ,,
1017,BLGM251B,,
1018,BLGM262 ,,
1019,BLGM86 ,,
1020,BLGM63 ,,
1021,BLGM220 ,,
1022,BLGM253 ,,
1023,BLGM285 ,,
1024,BLGM140 ,,
1025,BLGM269 ,,
1026,BLGM256 ,,
1027,BLGM229 ,,
1028,BLGM151 ,,
1029,BLGM99 ,,
1030,BLGM196 ,,
1031,BLGM101 ,,
1032,BLGM257 ,,
1033,BLGM65 ,,
1034,BLGM258 ,,
1035,BLGM153 ,,
1036,BLGM265 ,,
1037,BLGM103 ,,
1038,BLGM259 ,,
1039,BLGM145 ,,
1040,BLGM68 ,,
1041,BLGM180 ,,
1042,BLGM239 ,,
1043,BLGM69 ,,
1044,BLGM194 ,,
1045,BLGM193 ,,
1046,BLGM263 ,,
1047,BLGM172 ,,
1048,BLGM168 ,,
1049,BLGM189 ,,
1050,BLGM266 ,,
1051,BLGM188 ,,
1052,BLGM227 ,,
1053,BLGM242 ,,
1054,BLGM165,,
