,train,val,test
603,BLGM1156,,
604,BLGM2289,,
605,BLGM2536,,
606,BLGM-2291,,
607,BLGM-1360A,,
608,BLGM1483,,
609,BLGM1639,,
610,BLGM1500,,
611,BLGM1452,,
612,BLGM1419,,
613,BLGM1575,,
614,BLGM1601,,
615,BLGM2292,,
616,BLGM1454,,
617,BLGM1162,,
618,BLGM-2538,,
619,BLGM1400A,,
620,BLGM2295,,
621,BLGM2539,,
622,BLGM-1916,,
623,BLGM1549,,
624,BLGM1556,,
625,BLGM1459,,
626,BLGM1463,,
627,BLGM-2005,,
628,BLGM1499,,
629,BLGM-2094,,
630,BLGM1640,,
631,BLGM2299,,
632,BLGM2012,,
633,BLGM1626,,
634,BLGM2300,,
635,BLGM1471,,
636,BLGM2302,,
637,BLGM-1817,,
638,BLGM1513,,
639,BLGM1642,,
640,BLGM1508,,
641,BLGM1627,,
642,BLGM2305,,
643,blgm2308,,
644,blgm2309,,
645,BLGM2025,,
646,BLGM1248,,
647,BLGM1481,,
648,BLGM1580,,
649,BLGM1309,,
650,BLGM1635,,
651,BLGM2028,,
652,BLGM1587,,
653,BLGM1714,,
654,BLGM1404,,
655,BLGM1176,,
656,BLGM2313,,
657,BLGM1384,,
658,BLGM1548,,
659,BLGM1519,,
660,BLGM1420,,
661,BLGM1468,,
662,BLGM1406,,
663,BLGM1178,,
664,BLGM1729,,
665,BLGM1339,,
666,BLGM1180,,
667,BLGM2542,,
668,BLGM2314,,
669,BLGM1502,,
670,BLGM-2118,,
671,BLGM1429,,
672,BLGM-1734,,
673,BLGM2315,,
674,BLGM1445,,
675,BLGM-1860A,,
676,BLGM1653,,
677,BLGM-1690,,
678,BLGM1526,,
679,BLGM-2544,,
680,BLGM1185,,
681,BLGM2317mark,,
682,BLGM1186,,
683,BLGM-2144,,
684,BLGM1525,,
685,BLGM1573,,
686,BLGM1443,,
687,BLGM-1995,,
688,BLGM2319,,
689,BLGM-1874A,,
690,BLGM2320mark,,
691,BLGM2322,,
692,BLGM1376,,
693,BLGM-2323,,
694,BLGM1590,,
695,BLGM1295,,
696,BLGM1188,,
697,BLGM1501,,
698,BLGM1484,,
699,BLGM2036B,,
700,BLGM-1836,,
701,BLGM2329,,
702,BLGM1190,,
703,BLGM1453,,
704,BLGM1423,,
705,BLGM-1192B,,
706,BLGM1305,,
707,BLGM-2136C,,
708,BLGM2331,,
709,BLGM1202,,
710,BLGM1516,,
711,BLGM1395,,
712,BLGM1204,,
713,BLGM1372,,
714,BLGM1207,,
715,BLGM-1972,,
716,BLGM1597,,
717,BLGM2336,,
718,BLGM-1863,,
719,BLGM2338mark,,
720,BLGM1521,,
721,BLGM1662A,,
722,BLGM2550,,
723,BLGM2341A,,
724,BLGM2342,,
725,BLGM-1814,,
726,BLGM2347,,
727,BLGM1348,,
728,BLGM1308,,
729,BLGM1552,,
730,BLGM1414,,
731,BLGM2349,,
732,BGLM1003,,
733,BLGM-2551,,
734,BLGM-1743,,
735,BLGM2352,,
736,BLGM1213,,
737,BLGM1439,,
738,BLGM2019,,
739,BLGM1215,,
740,BLGM1581,,
741,BLGM1300,,
742,BLGM-2117,,
743,BLGM1335,,
744,BLGM2355,,
745,BLGM1282,,
746,BLGM-1813A,,
747,BLGM2356,,
748,BLGM1730,,
749,BLGM2358,,
750,BLGM2359,,
751,BLGM1705,,
752,BLGM2030A,,
753,BLGM-2553,,
754,BLGM1304a,,
755,BLGM-1967A,,
756,BLGM1227,,
757,BLGM1324,,
758,BLGM1663,,
759,BLGM-1954,,
760,BLGM1510,,
761,BLGM-2122,,
762,BLGM1410,,
763,BLGM1231,,
764,BLGM1327,,
765,BLGM1509,,
766,BLGM1606,,
767,BLGM2362,,
768,BLGM2363,,
769,BLGM1233,,
770,BLGM1570,,
771,BLGM-1788,,
772,BLGM1603,,
773,bLGM-2364,,
774,BLGM1292,,
775,BLGM1764B,,
776,BLGM1343,,
777,BLGM-2106,,
778,BLGM1529,,
779,BLGM1321,,
780,BLGM1379,,
781,BLGM1572,,
782,BLGM2026,,
783,BLGM-1782A,,
784,BLGM2367,,
785,BLGM1654,,
786,BLGM1511,,
787,BLGM-1935,,
788,BLGM1342,,
789,BLGM2370,,
790,BLGM1551,,
791,BLGM1624,,
792,BLGM1600,,
793,BLGM1688,,
794,BLGM1544,,
795,BLGM-2558,,
796,BLGM2374,,
797,BLGM2375,,
798,BLGM-2376,,
799,BLGM1340,,
800,BLGM1296,,
801,BLGM2380,,
802,BLGM1578,,
803,BLGM1357,,
804,BLGM1649,,
805,BLGM1732,,
806,BLGM2382,,
807,BLGM1448,,
808,BLGM1488,,
809,blgm2383,,
810,BLGM1726,,
811,BLGM1317,,
812,BLGM1571,,
813,BLGM1505,,
814,BLGM-2146,,
815,BLGM2387,,
816,BLGM-2093,,
817,BLGM1492,,
818,BLGM2389,,
819,BLGM1236,,
820,BLGM2391,,
821,BLGM-1656A,,
822,BLGM-2393,,
823,BLGM1666,,
824,BLGM1634,,
825,BLGM2054,,
826,BLGM-2007,,
827,BLGM1241,,
828,BLGM1621,,
829,BGLM1014,,
830,blgm2394,,
831,BLGM1589,,
832,BLGM1310B,,
833,BLGM1242,,
834,BLGM1469,,
835,BLGM1363,,
836,BLGM2397,,
837,BLGM1607,,
838,BLGM-2399,,
839,BLGM1648,,
840,BLGM1246,,
841,blgm2400,,
842,BLGM1647,,
843,BLGM1524,,
844,BLGM1591,,
845,BLGM1660,,
846,BLGM1716,,
847,BLGM1617,,
848,BLGM1316,,
849,BLGM1418,,
850,BLGM1504,,
851,BLGM-2089,,
852,BLGM1717,,
853,BGLM1015,,
854,BLGM1515,,
855,BLGM1487,,
856,BGLM1016,,
857,BLGM2051,,
858,BLGM-2405,,
859,BLGM1440,,
860,BLGM1473,,
861,BLGM1320,,
862,BLGM1697,,
863,BLGM-2072,,
864,BLGM-1928,,
865,BLGM-2406,,
866,BLGM1631,,
867,BLGM2037C,,
868,BLGM1496,,
869,BLGM-2408,,
870,BLGM1608,,
871,BLGM1253,,
872,BLGM1545,,
873,BLGM-1913,,
874,BLGM2410,,
875,BLGM1345,,
876,BLGM2412mark,,
877,BLGM1254,,
878,BLGM1678,,
879,BLGM1373,,
880,BLGM1358,,
881,BLGM1237,,
882,BLGM-2413,,
883,BLGM1364,,
884,BLGM1565,,
885,blgm2414,,
886,BLGM1706,,
887,BLGM2420,,
888,BLGM1314,,
889,BLGM-1602,,
890,BLGM1596,,
891,BLGM2421,,
892,BLGM1421,,
893,BLGM-2423,,
894,BLGM1341,,
895,BGLM1021,,
896,BLGM2425,,
897,BLGM1298,,
898,BLGM1371,,
899,BLGM1668,,
900,BLGM1375,,
901,BLGM2426,,
902,BLGM1330,,
903,BLGM1258,,
904,BLGM1261,,
905,BLGM1262,,
906,BLGM1598,,
907,BLGM1652,,
908,BLGM1664,,
909,BLGM1299,,
910,BLGM2034,,
911,BLGM-2090,,
912,BLGM1682,,
913,BLGM1738,,
914,BLGM1266,,
915,BLGM-2429,,
916,BLGM-1800,,
917,BLGM1269,,
918,BLGM-1964,,
919,BLGM1288,,
920,BLGM1271,,
921,BLGM1665,,
922,BLGM1646,,
923,BLGM1595,,
924,BLGM1436,,
925,BLGM43 ,,
926,BLGM141 ,,
927,BLGM40,,
928,BLGM90 ,,
929,BLGM222 ,,
930,BLGM244 ,,
931,BLGM44 ,,
932,BLGM4,,
933,BLGM10,,
934,BLGM45 ,,
935,BLGM213 ,,
936,BLGM11,,
937,BLGM128 ,,
938,BLGM7,,
939,BLGM1,,
940,BLGM47 ,,
941,BLGM135 ,,
942,BLGM144 ,,
943,BLGM160 ,,
944,BLGM203 ,,
945,BLGM232 ,,
946,BLGM2,,
947,BLGM225 ,,
948,BLGM212 ,,
949,BLGM33 ,,
950,BLGM34 ,,
951,BLGM308 ,,
952,BLGM204 ,,
953,BLGM74 ,,
954,BLGM75 ,,
955,BLGM48 ,,
956,BLGM185 ,,
957,BLGM197 ,,
958,BLGM138 ,,
959,BLGM18,,
960,BLGM15,,
961,BLGM016,,
962,BLGM21,,
963,BLGM268 ,,
964,BLGM24,,
965,BLGM111 ,,
966,BLGM161 ,,
967,BLGM35 ,,
968,BLGM36,,
969,BLGM38 ,,
970,BLGM192 ,,
971,BLGM215 ,,
972,BLGM158 ,,
973,BLGM233 ,,
974,BLGM91 ,,
975,BLGM214 ,,
976,BLGM207 ,,
977,BLGM49 ,,
978,BLGM107 ,,
979,BLGM276 ,,
980,BLGM108 ,,
981,BLGM50 ,,
982,BLGM311 ,,
983,BLGM218 ,,
984,BLGM122 ,,
985,BLGM156 ,,
986,BLGM303 ,,
987,BLGM279 ,,
988,BLGM216 ,,
989,BLGM114 ,,
990,BLGM190 ,,
991,BLGM143 ,,
992,BLGM246 ,,
993,BLGM117 ,,
994,BLGM116 ,,
995,BLGM157 ,,
996,BLGM309 ,,
997,BLGM310 ,,
998,BLGM174 ,,
999,BLGM51 ,,
1000,BLGM223 ,,
1001,BLGM186 ,,
1002,BLGM170 ,,
1003,BLGM248 ,,
1004,BLGM264 ,,
1005,BLGM93 ,,
1006,BLGM54 ,,
1007,BLGM55 ,,
1008,BLGM112 ,,
1009,BLGM250 ,,
1010,BLGM56,,
1011,BLGM280 ,,
1012,BLGM293 ,,
1013,BLGM260 ,,
1014,BLGM224 ,,
1015,BLGM198 ,,
1016,BLGM95 ,,
1017,BLGM82 ,,
1018,BLGM57 ,,
1019,BLGM241 ,,
1020,BLGM27 ,,
1021,BLGM84 ,,
1022,BLGM96 ,,
1023,BLGM137 ,,
1024,BLGM175 ,,
1025,BLGM60 ,,
1026,BLGM208 ,,
1027,BLGM61 ,,
1028,BLGM162 ,,
1029,BLGM251B,,
1030,BLGM252 ,,
1031,BLGM63 ,,
1032,BLGM220 ,,
1033,BLGM304 ,,
1034,BLGM253 ,,
1035,BLGM285 ,,
1036,BLGM234 ,,
1037,BLGM270 ,,
1038,BLGM140 ,,
1039,BLGM269 ,,
1040,BLGM235 ,,
1041,BLGM256 ,,
1042,BLGM226 ,,
1043,BLGM229 ,,
1044,BLGM151 ,,
1045,BLGM99 ,,
1046,BLGM101 ,,
1047,BLGM275 ,,
1048,BLGM150 ,,
1049,BLGM257 ,,
1050,BLGM65 ,,
1051,BLGM258 ,,
1052,BLGM217 ,,
1053,BLGM301 ,,
1054,BLGM103 ,,
1055,BLGM259 ,,
1056,BLGM237 ,,
