,train,val,test
317,blgm2220,,
318,BLGM-1858A,,
319,BLGM1630,,
320,BLGM-1903A,,
321,BLGM1618,,
322,BLGM1112,,
323,BLGM1285,,
324,BLGM1302,,
325,BLGM-1655A,,
326,BLGM1523,,
327,BLGM2229,,
328,blgm2230,,
329,BLGM1115,,
330,BLGM2013,,
331,BGLM1007,,
332,BLGM2233,,
333,BLGM1388,,
334,BLGM2235,,
335,BLGM2237,,
336,BLGM1277,,
337,BLGM1329,,
338,BLGM1117,,
339,BLGM1539,,
340,BLGM-2501,,
341,BLGM1181,,
342,BLGM1118,,
343,BLGM-1040,,
344,BLGM1702,,
345,BLGM1385,,
346,BLGM-1906,,
347,BLGM1121,,
348,BLGM1297,,
349,BGLM1009,,
350,BLGM-2526,,
351,BLGM1122,,
352,BLGM-2243 (2),,
353,BLGM1472,,
354,BLGM1532,,
355,BLGM1272,,
356,BLGM1447,,
357,BLGM1126,,
358,BLGM2250,,
359,BLGM1424,,
360,BLGM1661A,,
361,BLGM-1613,,
362,BLGM2529,,
363,BLGM1127,,
364,BLGM-1482,,
365,BLGM-2253,,
366,BLGM1628,,
367,BLGM1129,,
368,BLGM1131,,
369,BLGM1278,,
370,blgm2254,,
371,BLGM1133,,
372,BLGM1217,,
373,BLGM-1857,,
374,BLGM-2066,,
375,BLGM1709,,
376,BLGM1593,,
377,BGLM1011,,
378,BLGM1685,,
379,BLGM2258,,
380,BLGM1620,,
381,BLGM1135,,
382,BLGM-2121,,
383,BLGM2534,,
384,BLGM1140,,
385,BLGM-1823,,
386,BLGM-1887,,
387,BLGM1514,,
388,BLGM1611,,
389,BLGM2263,,
390,BLGM-2265,,
391,BLGM2266,,
392,BLGM-1497,,
393,BLGM-1779,,
394,BLGM1353,,
395,BGLM1012,,
396,BLGM1476,,
397,BLGM1561,,
398,BLGM1616,,
399,BLGM1141,,
400,BLGM1145,,
401,BLGM-2003,,
402,BLGM-1826,,
403,BLGM1696,,
404,BLGM1507,,
405,BLGM2273,,
406,BLGM1460,,
407,BLGM2275,,
408,BLGM1629,,
409,BLGM1623,,
410,BLGM1712,,
411,BLGM-2278,,
412,BLGM1518,,
413,BLGM1154,,
414,BLGM2279,,
415,BLGM2280mark,,
416,BLGM-2126,,
417,BLGM1537,,
418,BLGM-1991A,,
419,BLGM-2282,,
420,BLGM2283mark,,
421,BLGM2286,,
422,BLGM2287,,
423,BLGM1433,,
424,BLGM1710,,
425,BLGM1159,,
426,BLGM2536,,
427,blgm2290,,
428,BLGM1483,,
429,BLGM1639,,
430,BLGM1704,,
431,BLGM2292,,
432,BLGM-2293,,
433,BLGM1162,,
434,BLGM2539,,
435,BLGM1165,,
436,BLGM1549,,
437,BLGM1556,,
438,BLGM1459,,
439,BLGM1463,,
440,BLGM-2005,,
441,BLGM1499,,
442,BLGM-2094,,
443,BLGM1457,,
444,BLGM2299,,
445,BLGM2300,,
446,BLGM1169,,
447,BLGM2302,,
448,BLGM-1817,,
449,BLGM1513,,
450,BLGM1642,,
451,BLGM1627,,
452,BLGM1171,,
453,BLGM-1533A,,
454,BLGM1701,,
455,BLGM1174,,
456,BLGM1397,,
457,blgm2309,,
458,BLGM2025,,
459,BLGM1248,,
460,BLGM1481,,
461,BLGM1635,,
462,BLGM2028,,
463,BLGM1587,,
464,BLGM1714,,
465,BLGM1404,,
466,BLGM1176,,
467,BLGM2313,,
468,BLGM1384,,
469,BLGM1548,,
470,BLGM1519,,
471,BLGM1698,,
472,BLGM1406,,
473,BLGM1729,,
474,BLGM1339,,
475,BLGM1542,,
476,BLGM2542,,
477,BLGM2314,,
478,BLGM1502,,
479,BLGM-2118,,
480,BLGM1429,,
481,BLGM-1734,,
482,BLGM2315,,
483,BLGM1445,,
484,BLGM1560,,
485,BLGM1526,,
486,BLGM-2544,,
487,BLGM1185,,
488,BLGM2317mark,,
489,BLGM1186,,
490,BLGM-2144,,
491,BLGM1525,,
492,BLGM1369,,
493,BLGM2319,,
494,BLGM2320mark,,
495,BLGM2322,,
496,BLGM-2323,,
497,BLGM1188,,
498,BLGM1501,,
499,BLGM2036B,,
500,BLGM2329,,
501,BLGM1190,,
502,BLGM1453,,
503,BLGM1423,,
504,BLGM2062,,
505,BLGM2060,,
506,BLGM-2136C,,
507,BLGM2331,,
508,BLGM1202,,
509,BLGM1516,,
510,BLGM1395,,
511,BLGM1204,,
512,BLGM1207,,
513,BLGM-1972,,
514,BLGM1286,,
515,BLGM2336,,
516,BLGM-1863,,
517,BLGM2338mark,,
518,BLGM2550,,
519,BLGM-1907B,,
520,BLGM2341A,,
521,BLGM2342,,
522,BLGM2347,,
523,BLGM-2348,,
524,BLGM1348,,
525,BLGM1308,,
526,BLGM1552,,
527,BLGM2349,,
528,BLGM-2551,,
529,BLGM2352,,
530,BLGM1213,,
531,BLGM1359,,
532,BLGM2019,,
533,BLGM1581,,
534,BLGM1300,,
535,BLGM2354,,
536,BLGM2355,,
537,BLGM1282,,
538,BLGM-1813A,,
539,BLGM2358,,
540,BLGM2359,,
541,BLGM1223,,
542,BLGM2030A,,
543,BLGM1304a,,
544,BLGM-1967A,,
545,BLGM1324,,
546,BLGM1510,,
547,BLGM1410,,
548,BLGM1707,,
549,BLGM1231,,
550,BLGM2362,,
551,BLGM2363,,
552,BLGM1570,,
553,BLGM-1788,,
554,BLGM1603,,
555,BLGM1764B,,
556,BLGM1343,,
557,BLGM-2106,,
558,BLGM1529,,
559,BLGM1235,,
560,BLGM1321,,
561,BLGM-1782A,,
562,BLGM2367,,
563,BLGM1323,,
564,BLGM-1935,,
565,BLGM1551,,
566,BLGM1624,,
567,BLGM1600,,
568,BLGM1544,,
569,BLGM1381,,
570,BLGM2374,,
571,BLGM2375,,
572,BLGM2380,,
573,BLGM1732,,
574,BLGM2382,,
575,BLGM1644,,
576,BLGM-1962,,
577,BLGM1658,,
578,BLGM-2146,,
579,BLGM1492,,
580,BLGM-2392,,
581,BLGM-1656A,,
582,BLGM1634,,
583,BLGM2054,,
584,BLGM-2007,,
585,BLGM1242,,
586,BLGM1469,,
587,BLGM1607,,
588,BLGM-2399,,
589,BLGM1245,,
590,BLGM1648,,
591,BLGM1246,,
592,blgm2400,,
593,BLGM1647,,
594,BLGM2402,,
595,BLGM1660,,
596,BLGM1316,,
597,BLGM-2089,,
598,BLGM1717,,
599,BLGM1669,,
600,BLGM1515,,
601,BLGM1487,,
602,BLGM2051,,
603,BLGM-2405,,
604,BLGM1473,,
605,BLGM-2072,,
606,BLGM-1928,,
607,BLGM-2406,,
608,BLGM2037C,,
609,BLGM1253,,
610,BLGM1545,,
611,BLGM-1913,,
612,BLGM2410,,
613,BLGM1345,,
614,BLGM2412mark,,
615,BLGM1678,,
616,BLGM1373,,
617,BLGM1237,,
618,BLGM1364,,
619,BLGM1565,,
620,BLGM1706,,
621,BLGM1331,,
622,BLGM-1602,,
623,BLGM1596,,
624,BLGM1421,,
625,BLGM-2423,,
626,BGLM1021,,
627,BLGM1371,,
628,BLGM1375,,
629,BLGM1330,,
630,BLGM1258,,
631,BLGM1262,,
632,BLGM1598,,
633,BLGM1664,,
634,BLGM1299,,
635,BLGM-2138,,
636,BLGM1682,,
637,BLGM1738,,
638,BLGM1266,,
639,BLGM-2429,,
640,BLGM-1964,,
641,BLGM1271,,
642,BLGM1665,,
643,BLGM1646,,
644,BLGM1595,,
645,BLGM1550,,
646,BLGM1436,,
647,BLGM43 ,,
648,BLGM141 ,,
649,BLGM90 ,,
650,BLGM245 ,,
651,BLGM45 ,,
652,BLGM213 ,,
653,BLGM128 ,,
654,BLGM135 ,,
655,BLGM144 ,,
656,BLGM160 ,,
657,BLGM232 ,,
658,BLGM225 ,,
659,BLGM289 ,,
660,BLGM33 ,,
661,BLGM34 ,,
662,BLGM219 ,,
663,BLGM308 ,,
664,BLGM204 ,,
665,BLGM74 ,,
666,BLGM75 ,,
667,BLGM48 ,,
668,BLGM197 ,,
669,BLGM138 ,,
670,BLGM154 ,,
671,BLGM18,,
672,BLGM016,,
673,BLGM21,,
674,BLGM268 ,,
675,BLGM161 ,,
676,BLGM35 ,,
677,BLGM36,,
678,BLGM37 ,,
679,BLGM38 ,,
680,BLGM192 ,,
681,BLGM215 ,,
682,BLGM149 ,,
683,BLGM115 ,,
684,BLGM158 ,,
685,BLGM233 ,,
686,BLGM91 ,,
687,BLGM214 ,,
688,BLGM207 ,,
689,BLGM107 ,,
690,BLGM276 ,,
691,BLGM92 ,,
692,BLGM218 ,,
693,BLGM122 ,,
694,BLGM156 ,,
695,BLGM279 ,,
696,BLGM114 ,,
697,BLGM191 ,,
698,BLGM143 ,,
699,BLGM246 ,,
700,BLGM117 ,,
701,BLGM116 ,,
702,BLGM118,,
703,BLGM310 ,,
704,BLGM247 ,,
705,BLGM148 ,,
706,BLGM174 ,,
707,BLGM51 ,,
708,BLGM248 ,,
709,BLGM264 ,,
710,BLGM272 ,,
711,BLGM93 ,,
712,BLGM55 ,,
713,BLGM113 ,,
714,BLGM112 ,,
715,BLGM250 ,,
716,BLGM280 ,,
717,BLGM293 ,,
718,BLGM260 ,,
719,BLGM224 ,,
720,BLGM198 ,,
721,BLGM95 ,,
722,BLGM82 ,,
723,BLGM84 ,,
724,BLGM96 ,,
725,BLGM137 ,,
726,BLGM58 ,,
727,BLGM175 ,,
728,BLGM60 ,,
729,BLGM208 ,,
730,BLGM61 ,,
731,BLGM262 ,,
732,BLGM220 ,,
733,BLGM304 ,,
734,BLGM253 ,,
735,BLGM285 ,,
736,BLGM234 ,,
737,BLGM270 ,,
738,BLGM140 ,,
739,BLGM269 ,,
740,BLGM235 ,,
741,BLGM226 ,,
742,BLGM229 ,,
743,BLGM151 ,,
744,BLGM99 ,,
745,BLGM196 ,,
746,BLGM101 ,,
747,BLGM275 ,,
748,BLGM179 ,,
749,BLGM257 ,,
750,BLGM258 ,,
751,BLGM265 ,,
752,BLGM103 ,,
753,BLGM259 ,,
754,BLGM237 ,,
755,BLGM68 ,,
756,BLGM180 ,,
757,BLGM239 ,,
758,BLGM104 ,,
759,BLGM69 ,,
760,BLGM194 ,,
761,BLGM193 ,,
762,BLGM318 ,,
763,BLGM263 ,,
764,BLGM168 ,,
765,BLGM200 ,,
766,BLGM189 ,,
767,BLGM206 ,,
768,BLGM266 ,,
769,BLGM188 ,,
770,BLGM242 ,,
771,BLGM284 ,,
772,BLGM165,,
773,BLGM240 ,,
774,BLGM228 ,,
775,BLGM159 ,,
776,BLGM278 ,,
777,BLGM155 ,,
778,BLGM139 ,,
779,BLGM288 ,,
780,blgm6154x,,
781,blgm6158x,,
782,blgm6393,,
783,blgm6049a,,
784,blgm6170,,
785,blgm6155x,,
786,blgm6068,,
787,blgm6056,,
788,blgm6195,,
789,blgm6356,,
790,blgm6086,,
791,blgm6202,,
792,blgm6057,,
793,blgm6004,,
794,blgm6092,,
795,BLGM6265,,
796,blgm6357,,
797,blgm6247,,
798,blgm6012-1,,
799,blgm6134,,
800,blgm6061,,
801,blgm6181,,
802,blgm6133,,
803,blgm6151x,,
804,blgm6342,,
805,blgm6078,,
806,blgm6196,,
807,blgm6069,,
808,blgm6087,,
809,blgm6366,,
810,blgm6185,,
811,blgm6099,,
812,blgm6025,,
813,blgm6018,,
814,blgm6017,,
815,blgm6064,,
816,blgm6157x,,
817,blgm6165,,
818,blgm6119,,
819,blgm6071,,
820,blgm6395,,
821,BLGM6059,,
822,BLGM6261,,
823,blgm6183,,
824,blgm6192,,
825,blgm6326,,
826,blgm6338,,
827,blgm6038d,,
828,BLGM6334,,
829,blgm6199,,
830,blgm6312,,
831,blgm6105,,
832,blgm6407,,
833,blgm6458,,
834,blgm6186,,
835,blgm6188,,
836,BLGM6271,,
837,blgm6189,,
838,blgm6193,,
839,blgm6220,,
840,blgm6388,,
841,blgm6297,,
842,blgm6190,,
843,BLGM6277,,
844,blgm6203,,
845,blgm6383,,
846,blgm6382,,
847,blgm6295,,
848,blgm6164,,
849,blgm6283,,
850,blgm6135,,
851,blgm6163,,
852,blgm6347,,
853,blgm6328b,,
854,blgm6405,,
855,blgm6404,,
856,blgm6379,,
857,blgm6350,,
858,blgm6301,,
859,blgm6221,,
860,blgm6285,,
861,blgm6352,,
862,blgm6455,,
863,blgm6447,,
864,blgm6381,,
865,blgm6089,,
866,blgm6253,,
